OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32122,2024-132H,2026-02-09T15:04:19.594848,15.30200591,0.0002147,53.1589,182.7995,24.142,335.9681,0,U,60285,999,8726,6.2187e-05,1.483e-05,0.0
STARLINK-31656,2024-132J,2026-02-09T16:04:56.126784,15.30173887,0.0001615,53.1598,182.3634,55.864,304.2514,0,U,60286,999,8727,1.0946e-05,-3.5e-07,0.0
STARLINK-32114,2024-132K,2026-02-09T15:42:18.705024,15.30194537,0.0001277,53.1605,182.9629,86.1236,273.9911,0,U,60287,999,8726,-9.1634e-07,-3.86e-06,0.0
STARLINK-31997,2024-132L,2026-02-09T15:51:17.320032,15.30190209,0.0001619,53.1605,182.2928,49.6239,310.4903,0,U,60288,999,8727,5.5199e-06,-1.96e-06,0.0
STARLINK-32000,2024-132M,2026-02-09T16:52:03.196992,15.3018946,0.0001581,53.1617,182.5622,58.5507,301.5649,0,U,60289,999,8727,2.5931e-05,4.08e-06,0.0
STARLINK-32141,2024-132N,2026-02-09T16:29:15.394272,15.30197445,9.52e-05,53.1596,182.4576,76.3636,283.7471,0,U,60290,999,8727,2.311e-05,3.25e-06,0.0
STARLINK-32142,2024-132P,2026-02-09T15:58:51.472992,15.3019664,0.0001009,53.1598,182.3203,64.9385,295.1721,0,U,60291,999,8727,6.112e-05,1.451e-05,0.0
STARLINK-32149,2024-132Q,2026-02-09T16:56:36.605472,15.30187086,0.0001227,53.1615,182.5771,88.8912,271.2229,0,U,60292,999,8727,-8.7186e-05,-2.939e-05,0.0
STARLINK-32159,2024-132R,2026-02-09T15:55:49.263168,15.30199492,0.0001051,53.1602,182.3094,78.8234,281.2885,0,U,60293,999,8727,1.5317e-05,9.5e-07,0.0
STARLINK-32150,2024-132S,2026-02-09T17:01:10.725024,15.30192302,0.0001068,53.1608,182.5956,103.8303,256.2817,0,U,60294,999,8727,-9.4265e-05,-3.149e-05,0.0
STARLINK-32126,2024-132T,2026-02-09T15:45:20.801664,15.30196152,0.0001008,53.1596,182.9759,76.5571,283.5542,0,U,60295,999,8726,1.1315e-05,-2.4e-07,0.0
STARLINK-32143,2024-132U,2026-02-09T15:31:40.514880,15.30192317,0.0001214,53.1604,182.9218,72.3773,287.736,0,U,60296,999,8726,7.8423e-06,-1.27e-06,0.0
STARLINK-32034,2024-132V,2026-02-09T15:11:55.271904,15.30193524,9.96e-05,53.1598,182.8357,95.9213,264.1901,0,U,60297,999,8726,7.7117e-06,-1.31e-06,0.0
STARLINK-32124,2024-132W,2026-02-09T15:30:09.858816,15.30199809,0.0001427,53.161,182.9121,81.6822,278.4341,0,U,60298,999,8726,-1.3035e-05,-7.45e-06,0.0
STARLINK-32151,2024-132X,2026-02-09T13:59:35.762784,15.30192832,0.0001274,53.1596,154.5363,91.492,268.6226,0,U,60299,999,8765,1.5581e-05,1.02e-06,0.0
STARLINK-32134,2024-132Y,2026-02-09T14:58:14.684448,15.3019633,9.88e-05,53.1603,182.7725,89.4217,270.6897,0,U,60300,999,8726,3.2183e-06,-2.64e-06,0.0
STARLINK-11147 [DTC],2024-133A,2026-02-09T01:18:18.066528,15.6970787,9.964e-05,53.1583,287.604,83.2557,276.8574,0,U,60301,999,8923,4.995528e-06,1.7e-07,0.0
STARLINK-11128 [DTC],2024-133B,2026-02-09T19:31:26.013792,15.69710093,8.76e-05,53.1596,283.8016,76.0463,284.0653,0,U,60302,999,8935,1.4872e-05,1.214e-05,0.0
STARLINK-11227 [DTC],2024-133C,2026-02-08T23:32:29.539680,15.69705304,0.00010011,53.1582,287.8502,90.9531,269.1602,0,U,60303,999,8930,-1.491282e-06,-7.69e-06,0.0
STARLINK-11224 [DTC],2024-133D,2026-02-09T02:28:47.787168,15.69716007,9.777e-05,53.1592,287.186,100.5131,259.5997,0,U,60304,999,8932,-3.0107926e-05,-4.235e-05,0.0
STARLINK-11115 [DTC],2024-133E,2026-02-09T02:21:43.639200,15.69705582,0.00010197,53.1576,287.1549,116.9521,243.1601,0,U,60305,999,8924,-5.193344e-06,-1.217e-05,0.0
STARLINK-11109 [DTC],2024-133F,2026-02-09T02:14:39.780672,15.69721026,8.659e-05,53.1582,287.122,127.2069,232.9028,0,U,60306,999,8924,-1.85936e-05,-2.841e-05,0.0
STARLINK-11223 [DTC],2024-133G,2026-02-08T22:57:10.142496,15.69699056,0.00012452,53.1575,287.6856,64.6559,295.4588,0,U,60307,999,8922,-2.8020917e-05,-3.98e-05,0.0
STARLINK-11192 [DTC],2024-133H,2026-02-08T23:04:14.999808,15.69698345,0.00010485,53.1591,287.718,63.1855,296.927,0,U,60308,999,8922,-1.2835032e-05,-2.142e-05,0.0
STARLINK-11213 [DTC],2024-133J,2026-02-08T22:50:06.896544,15.69714726,9.951e-05,53.1587,287.6528,66.9957,293.1165,0,U,60309,999,8922,-2.8219583e-05,-4.006e-05,0.0
STARLINK-11200 [DTC],2024-133K,2026-02-09T20:06:38.804832,15.69685302,0.0001278,53.1598,283.2247,59.9867,300.1277,0,U,60310,999,8936,-1.7349e-05,-2.688e-05,0.0
STARLINK-11206 [DTC],2024-133M,2026-02-09T19:52:37.744896,15.69725714,8.58e-05,53.1572,283.8913,77.0461,283.0653,0,U,60312,999,8935,0.00012029,0.00014018,0.0
STARLINK-11205 [DTC],2024-133N,2026-02-09T19:45:33.888096,15.69719937,0.0001013,53.1571,283.8621,107.1358,252.977,0,U,60313,999,8935,7.2418e-05,8.197e-05,0.0
STARLINK-32191,2024-133P,2026-02-09T11:33:45.851616,15.30217551,0.00020889,53.1595,67.9337,102.1702,257.9533,0,U,60314,999,8732,0.00032153167,9.18e-05,0.0
STARLINK-32194,2024-133Q,2026-02-09T13:29:06.233280,15.30205924,0.0001951,53.1581,67.7285,90.0386,270.0839,0,U,60315,999,8733,0.0005816,0.00016909,0.0
STARLINK-32192,2024-133R,2026-02-09T09:27:48.453120,15.30193289,0.00011913,53.16,68.1037,98.6773,261.4363,0,U,60316,999,8740,1.545426e-06,-3.13e-06,0.0
STARLINK-32189,2024-133S,2026-02-09T08:43:54.189696,15.30202025,0.000123,53.1605,68.6218,89.8657,270.2485,0,U,60317,999,8739,-2.9668148e-05,-1.238e-05,0.0
STARLINK-32190,2024-133T,2026-02-09T08:30:13.356864,15.30202038,0.00012168,53.1599,68.558,91.0815,269.0325,0,U,60318,999,8730,4.321041e-06,-2.31e-06,0.0
STARLINK-32182,2024-133U,2026-02-09T13:27:34.606080,15.30208408,0.000139,53.1602,67.7216,90.5517,269.5643,0,U,60319,999,8733,3.9175e-06,-2.43e-06,0.0
STARLINK-32199,2024-133V,2026-02-09T11:42:53.311392,15.30202698,0.00013263,53.1602,67.9739,100.0325,260.0825,0,U,60320,999,8732,1.2121176e-05,0.0,0.0
STARLINK-32198,2024-133W,2026-02-09T07:14:24.571392,15.30203464,0.0001249,53.1609,68.9449,100.2194,259.8948,0,U,60321,999,8738,-4.9784e-05,-1.833e-05,0.0
STARLINK-31745,2024-136A,2026-02-09T16:37:42.310848,15.30197314,0.0001154,53.1591,206.0295,111.8292,248.2832,0,U,60329,999,8658,5.7725e-05,1.351e-05,0.0
STARLINK-32153,2024-136B,2026-02-09T16:36:12.106656,15.30199728,0.000108,53.1597,206.0163,54.7623,305.3479,0,U,60330,999,8537,4.0371e-05,8.37e-06,0.0
STARLINK-32203,2024-136C,2026-02-09T17:18:42.557760,15.30195978,9.84e-05,53.1591,195.5506,74.4826,285.6283,0,U,60331,999,8552,1.2177e-05,2e-08,0.0
STARLINK-32171,2024-136D,2026-02-09T18:32:54.818880,15.30176788,0.000132,53.1586,205.1153,91.3737,268.7415,0,U,60332,999,8539,-9.0662e-05,-3.041e-05,0.0
STARLINK-32133,2024-136E,2026-02-09T18:01:07.740192,15.30189396,0.0001036,53.1594,205.6815,82.7316,277.3802,0,U,60333,999,8538,3.7961e-05,7.65e-06,0.0
STARLINK-32132,2024-136F,2026-02-09T17:52:00.672672,15.30204124,0.0001068,53.1597,205.6405,111.9062,248.2052,0,U,60334,999,8538,0.00010397,2.722e-05,0.0
STARLINK-32168,2024-136G,2026-02-09T17:47:26.593728,15.30186167,0.0001062,53.1593,205.6166,90.3832,269.729,0,U,60335,999,8538,9.4914e-05,2.452e-05,0.0
STARLINK-32079,2024-136H,2026-02-09T17:42:53.047872,15.30198516,8.09e-05,53.159,205.5961,121.9367,238.1713,0,U,60336,999,8538,4.5258e-05,9.82e-06,0.0
STARLINK-32078,2024-136K,2026-02-09T17:36:48.443328,15.30202724,9.29e-05,53.1593,205.5685,101.896,258.2145,0,U,60338,999,8538,0.00015336,4.186e-05,0.0
STARLINK-32175,2024-136L,2026-02-09T19:07:50.931264,15.30179918,8.91e-05,53.1591,205.2529,88.8847,271.2256,0,U,60339,999,8539,-2.7529e-05,-1.174e-05,0.0
STARLINK-32176,2024-136M,2026-02-09T17:29:12.710976,15.30194446,0.0001392,53.1608,205.5358,99.2572,260.8586,0,U,60340,999,8655,8.7075e-05,2.22e-05,0.0
STARLINK-32185,2024-136N,2026-02-09T17:18:34.308288,15.3020954,8.55e-05,53.1603,205.4862,82.9448,277.165,0,U,60341,999,8538,-0.00014272,-4.585e-05,0.0
STARLINK-32221,2024-136P,2026-02-09T17:23:09.144960,15.30197752,0.0001285,53.1615,205.5122,70.2297,289.8843,0,U,60342,999,8538,5.3964e-05,1.239e-05,0.0
STARLINK-32083,2024-136Q,2026-02-09T17:24:38.672640,15.30197542,0.0001217,53.1607,205.4827,88.8604,271.2536,0,U,60343,999,8538,2.7928e-05,4.68e-06,0.0
STARLINK-32077,2024-136R,2026-02-09T17:14:00.794400,15.30184069,0.0001182,53.1603,205.4712,96.3285,263.785,0,U,60344,999,8538,9.1583e-05,2.353e-05,0.0
STARLINK-32075,2024-136S,2026-02-09T17:07:56.810208,15.30200082,0.0001162,53.1592,205.4399,113.7074,246.4049,0,U,60345,999,8538,-7.2937e-06,-5.75e-06,0.0
STARLINK-32082,2024-136T,2026-02-09T18:43:30.663264,15.30198716,0.0001529,53.1594,205.1455,87.6521,272.4654,0,U,60346,999,8539,3.1446e-05,5.72e-06,0.0
STARLINK-32084,2024-136U,2026-02-09T18:38:57.164928,15.30193178,0.000118,53.159,205.1266,90.8843,269.2293,0,U,60347,999,8539,3.732e-05,7.46e-06,0.0
STARLINK-32081,2024-136V,2026-02-09T17:00:20.504160,15.301953,0.0001097,53.1603,205.4101,84.2733,275.8393,0,U,60348,999,8538,3.6518e-05,7.22e-06,0.0
STARLINK-32181,2024-136W,2026-02-09T18:20:42.988416,15.30197271,0.000107,53.1591,205.0457,81.5704,278.5418,0,U,60349,999,8539,3.4894e-05,6.74e-06,0.0
STARLINK-32076,2024-136X,2026-02-09T18:25:17.107968,15.3020031,0.0001287,53.1605,205.0624,81.9399,278.1748,0,U,60350,999,8539,2.1601e-05,2.81e-06,0.0
STARLINK-32097,2024-136Y,2026-02-09T18:16:10.415424,15.30190147,0.0001364,53.1599,205.0284,71.7408,288.3741,0,U,60351,999,8539,-3.8876e-05,-1.51e-05,0.0
STARLINK-32285,2024-138A,2026-02-09T11:34:28.288704,15.30202192,0.00012607,53.1604,80.2888,108.3796,251.7342,0,U,60355,999,8631,-4.6347271e-05,-1.732e-05,0.0
STARLINK-32278,2024-138B,2026-02-09T08:21:57.737088,15.30205804,0.00014602,53.1602,81.575,134.7476,225.3644,0,U,60356,999,8628,-1.1655226e-05,-7.05e-06,0.0
STARLINK-32287,2024-138D,2026-02-09T11:25:30.817632,15.30203735,0.00012892,53.1606,80.9606,121.5862,238.5264,0,U,60358,999,8630,-1.790286e-05,-8.89e-06,0.0
STARLINK-32290,2024-138E,2026-02-09T08:20:26.975616,15.30198564,0.0001187,53.1615,81.586,107.6013,252.5117,0,U,60359,999,6731,5.503413e-05,1.271e-05,0.0
STARLINK-32275,2024-138F,2026-02-09T09:11:57.400800,15.30195541,0.00013384,53.1604,81.0933,87.0703,273.0451,0,U,60360,999,8629,1.2437344e-05,9e-08,0.0
STARLINK-32227,2024-138G,2026-02-09T09:45:22.876128,15.30205947,0.00011146,53.1597,81.2278,76.7007,283.4118,0,U,60361,999,8630,-1.505478e-05,-8.05e-06,0.0
STARLINK-32256,2024-138H,2026-02-09T13:01:05.086272,15.30202998,0.0001101,53.1604,80.654,101.0655,259.047,0,U,60362,999,8630,-5.9014e-06,-5.34e-06,0.0
STARLINK-32267,2024-138J,2026-02-09T08:03:44.167104,15.30202936,0.00010795,53.1604,81.5044,100.656,259.4562,0,U,60363,999,8628,-1.8833354e-05,-9.17e-06,0.0
STARLINK-32270,2024-138K,2026-02-09T09:25:37.881984,15.30199501,0.00014114,53.1593,81.1449,74.5994,285.5162,0,U,60364,999,8619,-3.699089e-06,-4.69e-06,0.0
STARLINK-32188,2024-138L,2026-02-09T10:50:34.064160,15.30194674,0.00013179,53.1603,80.8076,74.279,285.8356,0,U,60365,999,8630,4.494855e-05,9.72e-06,0.0
STARLINK-32230,2024-138M,2026-02-09T08:00:41.394816,15.30206645,0.00013332,53.1598,81.4919,106.9994,253.1153,0,U,60366,999,8628,-4.6743995e-05,-1.744e-05,0.0
STARLINK-32243,2024-138N,2026-02-09T14:01:42.640320,15.30197616,0.0001178,53.1581,80.2117,79.7561,280.3572,0,U,60367,999,8632,0.0008191,0.00023977,0.0
STARLINK-32271,2024-138P,2026-02-09T14:30:34.765920,15.30205235,0.000111,53.1602,80.3424,100.366,259.7466,0,U,60368,999,8632,-2.0737e-05,-9.73e-06,0.0
STARLINK-32266,2024-138Q,2026-02-09T20:00:01.999008,15.93099376,0.0013822,53.1268,49.8254,46.1631,15.5184,0,U,60369,999,593,0.0013502,0.00486914,0.00010445
STARLINK-32220,2024-138R,2026-02-09T14:10:49.510848,15.30207503,0.0001181,53.1578,80.2516,104.0877,256.0255,0,U,60370,999,8632,0.000367,0.00010528,0.0
STARLINK-32263,2024-138S,2026-02-09T11:39:02.543040,15.30198658,0.000205,53.161,80.3095,84.0815,276.0419,0,U,60371,999,8621,4.6666643e-05,1.023e-05,0.0
STARLINK-32268,2024-138T,2026-02-09T11:24:00.385344,15.30192568,0.00011234,53.1614,80.9532,102.6948,257.4179,0,U,60372,999,8630,-7.3935473e-05,-2.548e-05,0.0
STARLINK-32223,2024-138U,2026-02-09T09:21:04.602240,15.30196049,0.00013482,53.1591,81.1295,48.2765,311.8351,0,U,60373,999,8619,1.3748113e-05,4.8e-07,0.0
STARLINK-32180,2024-138V,2026-02-09T09:24:06.560640,15.30203211,0.00014708,53.1613,81.1431,104.3831,255.7333,0,U,60374,999,8629,-5.354918e-06,-5.18e-06,0.0
STARLINK-32281,2024-138W,2026-02-09T10:18:39.480768,15.3019183,0.00013938,53.1603,80.6683,97.8355,262.2804,0,U,60375,999,8620,1.7822943e-05,1.69e-06,0.0
STARLINK-32277,2024-138X,2026-02-09T09:33:12.847104,15.30224558,0.00013993,53.1609,81.1807,92.7164,267.3997,0,U,60376,999,8629,8.7878651e-05,2.246e-05,0.0
STARLINK-32269,2024-138Y,2026-02-09T09:10:25.756320,15.30207981,0.00012249,53.1605,81.0793,97.6466,262.4674,0,U,60377,999,8629,-4.8000928e-05,-1.781e-05,0.0
STARLINK-11228 [DTC],2024-141A,2026-02-09T17:52:40.923840,15.69705441,9.28e-05,53.1582,224.0369,84.3334,275.779,0,U,60398,999,8730,6.9981e-06,2.59e-06,0.0
STARLINK-11182 [DTC],2024-141B,2026-02-09T17:31:28.111872,15.69744184,0.0001515,53.1582,223.937,140.3292,219.7837,0,U,60399,999,8735,3.5014e-05,3.66e-05,0.0
STARLINK-11234 [DTC],2024-141C,2026-02-09T18:56:07.365696,15.69701498,0.0001132,53.1596,223.5903,58.5342,301.5787,0,U,60400,999,8731,-6.7022e-06,-1.4e-05,0.0
STARLINK-11232 [DTC],2024-141D,2026-02-09T18:49:02.440992,15.69718937,7.3e-05,53.1585,223.5574,143.0288,217.078,0,U,60401,999,8736,-1.1314e-05,-1.959e-05,0.0
STARLINK-11139 [DTC],2024-141E,2026-02-09T18:41:59.550144,15.69686801,2.64e-05,53.1585,223.5317,85.9169,274.1879,0,U,60402,999,8736,-5.3695e-06,-1.237e-05,0.0
STARLINK-11158 [DTC],2024-141F,2026-02-09T20:06:45.626976,15.69680141,0.0001028,53.1585,223.9201,118.4193,241.6928,0,U,60403,999,8731,2.0815e-05,1.931e-05,0.0
STARLINK-11199 [DTC],2024-141G,2026-02-09T18:28:01.141824,15.6969533,0.0001521,53.1589,224.1982,38.7772,321.3355,0,U,60404,999,8735,-6.6307e-06,-1.392e-05,0.0
STARLINK-11081 [DTC],2024-141H,2026-02-09T18:20:57.789600,15.6968331,9.72e-05,53.1592,224.1631,58.6898,301.4215,0,U,60405,999,8730,-1.712e-05,-2.659e-05,0.0
STARLINK-11150 [DTC],2024-141J,2026-02-09T18:13:52.502880,15.69700399,9.34e-05,53.159,224.1334,61.2004,298.9107,0,U,60406,999,8735,2.8752e-05,2.895e-05,0.0
STARLINK-11136 [DTC],2024-141K,2026-02-09T18:06:48.518208,15.69707261,7.31e-05,53.1593,224.0967,89.044,271.0662,0,U,60407,999,8730,8.4337e-06,4.34e-06,0.0
STARLINK-11196 [DTC],2024-141L,2026-02-09T17:59:43.385280,15.69721454,9.68e-05,53.1592,224.0612,136.0384,224.0711,0,U,60408,999,8735,2.6744e-05,2.654e-05,0.0
STARLINK-11174 [DTC],2024-141M,2026-02-09T17:45:37.029888,15.69712305,0.0001049,53.1597,223.9994,72.7464,287.3668,0,U,60409,999,8730,5.4561e-05,6.027e-05,0.0
STARLINK-11191 [DTC],2024-141N,2026-02-09T17:38:33.787392,15.69692895,8.4e-05,53.1587,223.9648,137.1241,222.9842,0,U,60410,999,8735,-5.7571e-06,-1.285e-05,0.0
STARLINK-32244,2024-141P,2026-02-09T06:01:58.234944,15.30182326,0.00014912,53.1621,14.8879,115.3477,244.7679,0,U,60411,999,8522,8.5892677e-05,2.184e-05,0.0
STARLINK-32186,2024-141Q,2026-02-09T05:57:24.429024,15.30196424,0.0001676,53.1624,14.8647,131.8767,228.2377,0,U,60412,999,8516,-4.0905e-05,-1.571e-05,0.0
STARLINK-32178,2024-141R,2026-02-09T07:17:47.424768,15.3019257,0.0001271,53.1615,14.503,119.9837,240.129,0,U,60413,999,8517,-5.9433e-05,-2.118e-05,0.0
STARLINK-32234,2024-141S,2026-02-09T05:52:51.209760,15.30190854,0.0001159,53.1615,14.8482,103.2382,256.8748,0,U,60414,999,8522,-3.57e-05,-1.416e-05,0.0
STARLINK-32265,2024-141T,2026-02-09T07:22:20.637984,15.3019794,0.0001148,53.1619,14.5228,98.4762,261.6369,0,U,60415,999,8523,-2.0253e-05,-9.59e-06,0.0
STARLINK-32197,2024-141U,2026-02-09T07:31:34.620960,15.30203565,0.00012919,53.1629,4.6024,116.3412,243.7721,0,U,60416,999,8531,-6.404251e-06,-5.49e-06,0.0
STARLINK-32255,2024-141V,2026-02-09T08:42:43.635456,15.30186463,0.0001149,53.1614,14.1633,123.4087,236.7024,0,U,60417,999,8524,-9.7928996e-05,-3.257e-05,0.0
STARLINK-32236,2024-141W,2026-02-09T05:28:31.910304,15.30200308,0.0001142,53.1619,14.7376,118.9316,241.1799,0,U,60418,999,8522,-3.3769e-05,-1.359e-05,0.0
STARLINK-32250,2024-144A,2026-02-09T03:15:03.926304,15.30200561,9.919e-05,53.1622,350.0333,84.3029,275.8085,0,U,60425,999,8403,-5.4977434e-05,-1.987e-05,0.0
STARLINK-32226,2024-144B,2026-02-09T06:21:38.915136,15.30198206,0.0001229,53.1629,349.4175,97.5167,262.5973,0,U,60426,999,8495,-9.0448e-06,-6.27e-06,0.0
STARLINK-32254,2024-144C,2026-02-09T02:55:18.043968,15.30199651,0.00011787,53.1622,349.9432,109.6358,250.477,0,U,60427,999,8497,-3.936299e-05,-1.525e-05,0.0
STARLINK-32193,2024-144D,2026-02-09T06:18:36.857376,15.30190988,0.0001361,53.1627,349.4023,105.5987,254.5164,0,U,60428,999,8499,-3.5939e-05,-1.423e-05,0.0
STARLINK-32242,2024-144E,2026-02-09T06:07:58.270656,15.30197588,0.0001116,53.1617,349.3573,103.3731,256.7394,0,U,60429,999,8499,-3.1912e-05,-1.304e-05,0.0
STARLINK-32196,2024-144F,2026-02-09T05:58:51.547872,15.30192043,0.0001232,53.1633,349.3145,82.333,277.7811,0,U,60430,999,8495,-2.67e-05,-1.15e-05,0.0
STARLINK-32232,2024-144G,2026-02-09T06:14:03.008256,15.30199528,0.0001049,53.1622,349.3845,99.2708,260.8412,0,U,60431,999,8495,-2.6827e-05,-1.153e-05,0.0
STARLINK-32246,2024-144H,2026-02-09T05:57:20.321568,15.30192736,0.0001681,53.1627,349.3011,117.7518,242.3653,0,U,60432,999,8495,-4.4086e-05,-1.665e-05,0.0
STARLINK-32183,2024-144J,2026-02-09T02:46:11.462880,15.30242477,0.00018508,53.1618,349.9114,62.5741,297.5448,0,U,60433,999,8493,-0.00037724429,-0.0001153,0.0
STARLINK-32233,2024-144K,2026-02-09T05:40:37.262496,15.30193299,0.000103,53.1624,349.2358,105.9624,254.1491,0,U,60434,999,8495,-2.7009e-05,-1.159e-05,0.0
STARLINK-32222,2024-144L,2026-02-09T04:11:08.174688,15.30189378,0.0001367,53.1618,349.5573,70.4092,289.7057,0,U,60435,999,8494,-5.5139e-05,-1.991e-05,0.0
STARLINK-32229,2024-144M,2026-02-09T07:10:06.726144,15.30199634,9.68e-05,53.1603,348.915,127.4576,232.6512,0,U,60436,999,8496,-5.8478e-05,-2.09e-05,0.0
STARLINK-32241,2024-144N,2026-02-09T05:34:32.454912,15.30190639,0.0001008,53.1613,349.2077,101.6989,258.4125,0,U,60437,999,8495,7.339e-05,1.815e-05,0.0
STARLINK-32240,2024-144P,2026-02-09T05:31:30.785088,15.30193867,9.79e-05,53.1604,349.1965,125.9978,234.1113,0,U,60438,999,8499,-6.8394e-05,-2.384e-05,0.0
STARLINK-32231,2024-144Q,2026-02-09T03:46:48.708480,15.30198141,8.599e-05,53.1603,349.4575,93.7315,266.3784,0,U,60439,999,8404,-5.243882e-05,-1.911e-05,0.0
STARLINK-32195,2024-144R,2026-02-09T07:01:00.602976,15.30185911,8.84e-05,53.1603,348.8804,87.7173,272.3929,0,U,60440,999,8496,-6.614e-05,-2.316e-05,0.0
STARLINK-32177,2024-144S,2026-02-09T03:42:15.298272,15.30195171,0.00011639,53.1624,349.4312,116.0712,244.0409,0,U,60441,999,8494,-3.5683616e-05,-1.416e-05,0.0
STARLINK-32252,2024-144T,2026-02-09T06:41:14.293824,15.30200387,0.0001155,53.1631,348.7872,95.931,264.1823,0,U,60442,999,8500,2.1022e-06,-2.97e-06,0.0
STARLINK-32237,2024-144U,2026-02-09T03:37:42.038400,15.30190584,0.00012828,53.162,349.4142,91.6526,268.4622,0,U,60443,999,8494,-4.2072391e-05,-1.605e-05,0.0
STARLINK-32249,2024-144V,2026-02-09T03:24:02.642400,15.30169243,0.00029486,53.1623,349.3536,137.4531,222.6698,0,U,60444,999,8498,-0.00013501428,-4.353e-05,0.0
STARLINK-32228,2024-144W,2026-02-09T03:28:34.832640,15.30193028,0.00012691,53.1627,349.378,128.2574,231.8541,0,U,60445,999,8498,6.666523e-05,1.615e-05,0.0
STARLINK-32247,2024-144X,2026-02-09T05:02:43.414080,15.30190509,0.0001251,53.1614,338.9901,88.5921,271.5223,0,U,60446,999,8513,-1.9733e-05,-9.43e-06,0.0
STARLINK-32101,2024-144Y,2026-02-09T06:44:17.394432,15.30181585,0.0001356,53.162,348.8032,111.0372,249.0774,0,U,60447,999,8496,0.00010962,2.887e-05,0.0
STARLINK-31844,2024-150A,2026-02-09T09:29:13.520832,15.30202139,0.00011379,53.1604,78.1525,98.3977,261.7153,0,U,60583,999,8371,-2.0226961e-05,-9.58e-06,0.0
STARLINK-32204,2024-150B,2026-02-09T11:41:16.139040,15.30193835,0.00015209,53.16,78.0086,92.2414,267.8761,0,U,60584,999,8372,-2.0186979e-05,-9.57e-06,0.0
STARLINK-32130,2024-150C,2026-02-09T09:06:35.657568,15.30202299,0.00012608,53.1597,78.759,75.8778,284.2362,0,U,60585,999,8362,7.8528798e-05,1.967e-05,0.0
STARLINK-32173,2024-150D,2026-02-09T11:23:04.198560,15.30179434,0.00014654,53.1618,77.929,107.985,252.131,0,U,60586,999,8372,-0.00010424233,-3.443e-05,0.0
STARLINK-31911,2024-150E,2026-02-09T08:52:55.033824,15.30198655,0.00014243,53.1598,78.6957,79.2168,280.8993,0,U,60587,999,8362,-4.5465203e-05,-1.705e-05,0.0
STARLINK-31994,2024-150F,2026-02-09T08:04:17.213376,15.30200108,9.127e-05,53.1601,78.4874,105.9453,254.1649,0,U,60588,999,8362,2.4150543e-05,3.56e-06,0.0
STARLINK-32169,2024-150G,2026-02-09T09:23:18.365856,15.30205722,0.00012239,53.1602,78.8318,79.3428,280.771,0,U,60589,999,8370,-6.468196e-06,-5.51e-06,0.0
STARLINK-32209,2024-150H,2026-02-09T11:30:38.030112,15.30197137,0.0001348,53.1607,77.9621,95.8521,264.2634,0,U,60590,999,8372,-4.3442687e-05,-1.645e-05,0.0
STARLINK-32170,2024-150J,2026-02-09T09:15:42.122016,15.30212797,0.00012139,53.1596,78.7915,104.0633,256.0503,0,U,60591,999,8362,-6.1779588e-05,-2.189e-05,0.0
STARLINK-31497,2024-150K,2026-02-09T07:08:13.264800,15.30200287,0.0001214,53.16,78.9552,116.8882,243.2243,0,U,60592,999,8369,1.8105e-05,1.77e-06,0.0
STARLINK-32161,2024-150L,2026-02-09T11:27:35.958528,15.3017666,0.00014587,53.1605,77.9502,98.5804,261.5362,0,U,60593,999,8364,-0.00010572599,-3.487e-05,0.0
STARLINK-32210,2024-150M,2026-02-09T09:33:46.961280,15.30196943,0.00010905,53.1598,78.165,96.9641,263.1483,0,U,60594,999,8371,2.5299081e-05,3.9e-06,0.0
STARLINK-32202,2024-150N,2026-02-09T09:02:02.589504,15.30188707,0.00012442,53.1595,78.7396,65.1976,294.9154,0,U,60595,999,8370,4.7918959e-05,1.06e-05,0.0
STARLINK-31930,2024-150P,2026-02-09T09:42:53.684928,15.30205738,0.00011047,53.1605,78.2013,97.1388,262.9739,0,U,60596,999,8363,-2.2051487e-05,-1.012e-05,0.0
STARLINK-32162,2024-150Q,2026-02-09T09:20:16.200960,15.3019748,0.00011795,53.1601,78.8187,95.9176,264.1959,0,U,60597,999,8370,-1.5671824e-05,-8.23e-06,0.0
STARLINK-32208,2024-150R,2026-02-09T09:24:49.777056,15.30200744,0.0001127,53.1606,78.8412,92.0784,268.0346,0,U,60598,999,8370,1.918742e-06,-3.02e-06,0.0
STARLINK-32165,2024-150S,2026-02-09T09:11:09.050496,15.30202098,0.00012285,53.16,78.7724,77.7175,282.3963,0,U,60599,999,8370,1.2335319e-05,6e-08,0.0
STARLINK-31923,2024-150T,2026-02-09T08:55:57.232416,15.30200841,0.00010893,53.1598,78.7062,90.8046,269.3079,0,U,60600,999,8370,-1.8360545e-05,-9.03e-06,0.0
STARLINK-31988,2024-150U,2026-02-09T08:46:51.345984,15.30179794,0.00013624,53.1606,78.6757,75.4328,284.6823,0,U,60601,999,8362,5.0834588e-05,1.146e-05,0.0
STARLINK-31983,2024-150V,2026-02-09T10:02:39.065280,15.30190556,0.00016119,53.1602,78.2934,110.8363,249.2811,0,U,60602,999,8363,-8.0196908e-05,-2.733e-05,0.0
