constellation,OBJECT_NAME,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,REV_AT_EPOCH,ELEMENT_SET_NO,OBJECT_TYPE,DECAY_DATE
StarLink,STARLINK-1024,44729,2024-03-28T04:36:25.808832,16.42960980,0.00098940,52.9937,345.0737,227.6375,273.3459,0.00256200000000,0.62906440,0.0000123520000,6536.075,87.647,164.407,151.473,24375,999,PAYLOAD,2024-03-28
StarLink,STARLINK-1025,44730,2021-08-16T01:41:34.898784,16.34730305,0.00178840,53.0025,74.0491,283.4374,221.2305,0.00500120000000,0.40169601,0.0000122890000,6557.995,88.088,191.589,168.132,9818,999,PAYLOAD,2021-08-17
StarLink,STARLINK-1026,44731,2023-09-22T19:33:10.938816,16.37357489,0.00046720,53.0267,224.3609,293.2964,148.7320,0.00322570000000,0.32473548,0.0000123200000,6550.978,87.947,175.904,169.783,21395,999,PAYLOAD,2023-09-22
StarLink,STARLINK-1027,44732,2025-04-27T04:35:57.430752,16.46982601,0.00037870,53.0192,130.6034,219.2663,190.0710,0.00039358000000,0.19662302,0.0000125070000,6525.430,87.433,149.767,144.824,30172,999,PAYLOAD,2025-04-27
StarLink,STARLINK-1028,44733,2025-02-14T14:06:59.215968,16.43988078,0.00050620,53.0321,81.6297,225.0418,277.7017,0.00049942000000,0.13478033,0.0000124120000,6533.352,87.592,158.524,151.910,29107,999,PAYLOAD,2025-02-14
StarLink,STARLINK-1029,44734,2025-10-18T15:24:09.403200,16.44399455,0.00049272,53.0381,311.3623,194.8650,165.2254,0.00037430063000,0.11060745,0.0000124032460,6532.262,87.570,157.346,150.909,32945,999,PAYLOAD,2025-10-18
StarLink,STARLINK-1030,44735,2025-09-19T09:13:15.142656,16.47034254,0.00067531,53.0281,194.0307,236.6120,123.4284,0.00023704608000,0.12673879,0.0000124950510,6525.294,87.430,151.566,142.752,32350,999,PAYLOAD,2025-09-19
StarLink,STARLINK-1031,44736,2026-03-11T12:00:02.998944,15.91625650,0.00053200,53.0383,110.8086,12.3764,219.7487,0.00080110000000,0.00264048,0.0000371360000,6675.870,90.474,301.287,294.184,592,999,PAYLOAD,
StarLink,STARLINK-1073,44914,2025-04-22T10:14:16.335744,16.48760180,0.00083090,53.0208,279.7883,274.0092,183.1410,0.00021182000000,0.15995088,0.0000126170000,6520.739,87.338,148.023,137.186,29238,999,PAYLOAD,2025-04-22
StarLink,STARLINK-1082,44938,2024-08-21T02:24:42.175296,16.35148036,0.00057290,53.0254,271.8482,328.3067,140.5337,0.00342640000000,0.27086174,0.0000123110000,6556.878,88.065,182.500,174.987,25590,999,PAYLOAD,2024-08-21
StarLink,STARLINK-1083,44939,2024-08-27T12:27:41.905728,16.30794940,0.00031830,53.0333,255.5186,28.5359,106.6668,0.00375630000000,0.18977761,0.0000121560000,6568.541,88.300,192.497,188.316,25668,999,PAYLOAD,2024-08-27
StarLink,STARLINK-1091,44940,2025-11-08T18:37:48.110592,16.34785646,0.00047070,53.0227,73.6366,304.9883,55.0719,0.00084970000000,0.06444148,0.0000122550000,6557.847,88.085,182.799,176.625,32295,999,PAYLOAD,2025-11-09
StarLink,STARLINK-1094,44941,2026-03-11T09:09:36.390816,15.30179019,0.00012470,53.1615,311.7026,96.4882,263.6261,0.00009412100000,0.00002428,0.0000000000000,6853.415,94.107,476.134,474.425,34049,999,PAYLOAD,
StarLink,STARLINK-1096,44942,2025-11-27T23:10:40.292832,16.46256740,0.00048940,52.9650,162.1034,253.8334,106.2176,0.00021803000000,0.09611050,0.0000125180000,6527.348,87.471,152.408,146.019,32842,999,PAYLOAD,2025-11-28
StarLink,STARLINK-1100,44943,2024-08-16T09:32:23.834112,16.39387773,0.00040820,53.0256,289.2103,344.2138,122.2916,0.00259930000000,0.33137268,0.0000124090000,6545.569,87.838,170.106,164.762,25523,999,PAYLOAD,2024-08-17
StarLink,STARLINK-1108,44944,2024-10-16T06:22:39.840096,16.29851318,0.00106050,53.0272,68.9234,9.1011,57.4608,0.00323420000000,0.15186749,0.0000122590000,6571.076,88.352,199.910,185.973,26367,999,PAYLOAD,2024-10-16
StarLink,STARLINK-1109,44945,2025-05-28T22:07:46.370208,16.48296294,0.00071940,53.0165,73.5665,267.8124,136.5124,0.00030558000000,0.20853052,0.0000125890000,6521.963,87.363,148.520,139.136,29847,999,PAYLOAD,2025-05-29
StarLink,STARLINK-1110,44946,2024-04-10T07:19:21.669888,16.21437839,0.00023780,52.9924,47.4575,194.8867,193.8851,0.00443820000000,0.09874184,0.0000118210000,6593.788,88.810,217.221,214.085,23724,999,PAYLOAD,2024-04-11
StarLink,STARLINK-1116,44947,2023-06-08T22:31:58.920096,16.46399868,0.00090570,53.0204,123.5915,211.4560,260.0667,0.00127860000000,0.63437262,0.0000124310000,6526.970,87.464,154.747,142.924,18915,999,PAYLOAD,2023-06-09
StarLink,STARLINK-1118,44948,2020-04-02T02:46:14.129184,16.33333815,0.00064580,52.9916,320.6390,255.8970,104.1355,0.00153220000000,0.10026385,0.0000121550000,6561.732,88.163,187.835,179.360,1367,999,PAYLOAD,2020-04-02
StarLink,STARLINK-1122,44949,2026-03-11T01:57:15.918336,15.30190885,0.00012100,53.1601,313.1440,93.2390,266.8750,0.00029421301000,0.00008362,0.0000000000000,6853.379,94.106,476.074,474.415,34044,999,PAYLOAD,
StarLink,STARLINK-1125,44950,2023-07-09T11:25:06.801888,16.48379275,0.00087090,53.0160,321.8365,326.4973,151.6576,0.00119960000000,0.85300129,0.0000126880000,6521.744,87.359,149.289,137.929,19410,999,PAYLOAD,2023-07-09
StarLink,STARLINK-1126,44951,2024-05-14T18:53:55.150368,16.30377494,0.00059530,52.9854,234.0743,308.2104,191.2171,0.00356230000000,0.17366604,0.0000121630000,6569.663,88.323,195.438,187.617,24391,999,PAYLOAD,2024-05-15
StarLink,STARLINK-1117,44952,2025-05-31T21:35:46.698720,16.45645907,0.00065010,53.0270,93.1678,232.3413,236.9476,0.00034859000000,0.14040411,0.0000124520000,6528.964,87.504,155.073,146.584,29845,999,PAYLOAD,2025-06-01
StarLink,STARLINK-1124,44953,2023-12-30T11:19:07.760640,16.34513801,0.00053810,53.0342,254.6848,192.7794,341.7603,0.00292370000000,0.21582198,0.0000121220000,6558.574,88.100,183.969,176.910,22168,999,PAYLOAD,2023-12-30
StarLink,STARLINK-1066,44954,2025-09-23T02:51:00.095040,16.46071853,0.00045794,53.0275,274.4088,247.3969,112.6595,0.00028181230000,0.11877899,0.0000125011740,6527.837,87.481,152.692,146.713,31599,999,PAYLOAD,2025-09-23
StarLink,STARLINK-1069,44955,2023-12-15T04:26:29.126976,16.26383729,0.00026910,53.0262,312.0791,148.7254,311.8339,0.00405950000000,0.13659819,0.0000119520000,6580.413,88.540,204.049,200.507,21820,999,PAYLOAD,2023-12-15
StarLink,STARLINK-1070,44956,2023-12-21T23:23:26.774880,16.32007217,0.00083470,53.0279,249.6420,199.5300,280.9787,0.00356680000000,0.20516030,0.0000120100000,6565.288,88.235,192.633,181.673,21973,999,PAYLOAD,2023-12-22
StarLink,STARLINK-1074,44957,2023-09-29T14:14:54.049632,16.26677468,0.00029740,53.0354,309.1540,31.4923,98.5942,0.00496720000000,0.17156423,0.0000120400000,6579.621,88.524,203.443,199.529,20653,999,PAYLOAD,2023-09-29
StarLink,STARLINK-1075,44958,2021-07-29T03:36:00.482112,16.44261095,0.00014700,53.0326,273.9075,251.0926,207.3554,0.00148410000000,0.38719428,0.0000124740000,6532.629,87.577,155.454,153.534,8699,999,PAYLOAD,2021-07-29
StarLink,STARLINK-1076,44959,2025-03-22T07:22:02.731584,16.23779155,0.00021690,53.0346,35.0984,136.6370,342.8903,0.00101160000000,0.02720224,0.0000119140000,6587.448,88.682,210.742,207.884,28802,999,PAYLOAD,2025-03-22
StarLink,STARLINK-1077,44960,2020-11-09T12:32:22.790400,16.31946065,0.00011290,52.9869,341.1938,151.1455,208.9650,0.00197550000000,0.11152622,0.0000121270000,6565.452,88.238,188.058,186.575,4794,999,PAYLOAD,2020-11-09
StarLink,STARLINK-1080,44961,2026-03-10T23:20:42.823968,15.47496528,0.00070680,53.0531,282.0667,124.0174,236.1505,0.00237300000000,0.00125553,0.0000000000000,6802.189,93.054,428.862,419.247,34087,999,PAYLOAD,
StarLink,STARLINK-1084,44915,2025-02-14T15:49:48.994176,16.47840276,0.00058960,53.0234,245.2979,278.1335,159.3554,0.00033634000000,0.20631151,0.0000125950000,6523.166,87.387,148.877,141.185,28195,999,PAYLOAD,2025-02-14
StarLink,STARLINK-1081,44962,2021-09-30T03:07:28.345152,16.35847011,0.00089860,53.0419,325.3064,19.5069,345.8793,0.00157470000000,0.13570187,0.0000123880000,6555.010,88.028,182.766,170.985,9684,999,PAYLOAD,2021-09-30
StarLink,STARLINK-1085,44963,2023-04-03T22:20:20.153184,16.37645075,0.00057890,52.9473,12.4416,258.3409,150.7712,0.00409750000000,0.42761989,0.0000122850000,6550.211,87.931,175.868,168.285,18054,999,PAYLOAD,2023-04-04
StarLink,STARLINK-1086,44964,2024-02-02T12:52:45.449760,16.32813430,0.00054380,53.0319,66.1116,28.9608,94.6425,0.00280810000000,0.17384821,0.0000122440000,6563.127,88.191,188.561,181.423,22601,999,PAYLOAD,2024-02-03
StarLink,STARLINK-1087,44965,2020-05-28T22:41:27.804480,16.43727123,0.00089790,52.9928,43.5355,226.1131,134.4631,0.00121020000000,0.34395127,0.0000123670000,6534.043,87.605,161.775,150.041,2327,999,PAYLOAD,2020-05-29
StarLink,STARLINK-1088,44966,2025-04-21T12:29:07.063296,16.45563434,0.00048750,53.0410,160.4360,312.3245,197.6441,0.00032981000000,0.12573141,0.0000125710000,6529.182,87.508,154.230,147.864,29400,999,PAYLOAD,2025-04-21
StarLink,STARLINK-1089,44967,2024-10-11T20:41:02.720256,16.16878733,0.00088550,53.0450,66.7110,301.9703,196.9453,0.00671560000000,0.06777562,0.1717300000000,6606.177,89.060,233.892,222.192,26332,999,PAYLOAD,2024-10-15
StarLink,STARLINK-1090,44968,2026-03-11T14:00:01.999008,15.23000647,0.00017230,53.1274,297.5668,101.3977,14.6555,0.03548900000000,0.00912576,0.0000000000000,6874.933,94.550,497.982,495.613,577,999,PAYLOAD,
StarLink,STARLINK-1092,44969,2025-07-19T13:27:42.178176,16.47535246,0.00051780,53.0178,187.6613,294.8858,169.1749,0.00018771000000,0.10725070,0.0000126090000,6523.971,87.403,149.214,142.458,30642,999,PAYLOAD,2025-07-19
StarLink,STARLINK-1093,44970,2025-08-11T06:45:58.581792,16.46500284,0.00085440,53.0216,53.9349,275.5636,255.6109,0.00019451000000,0.09729043,0.0000125570000,6526.705,87.458,154.146,142.993,31031,999,PAYLOAD,2025-08-11
StarLink,STARLINK-1095,44971,2021-09-19T19:23:53.395296,16.34923731,0.00105820,53.0050,16.1756,324.9792,175.5924,0.00229800000000,0.18035194,0.0000123700000,6557.478,88.078,186.282,172.404,9521,999,PAYLOAD,2021-09-20
StarLink,STARLINK-1107,44972,2025-12-13T01:39:14.425344,16.39986135,0.00043219,52.9850,225.8399,234.0186,126.0459,0.00099762179000,0.13683697,0.0000123221880,6543.976,87.806,168.670,163.013,32888,999,PAYLOAD,2025-12-13
StarLink,STARLINK-1115,44973,2025-09-10T13:48:38.123136,16.43881326,0.00048967,53.0101,278.3331,235.0172,125.0417,0.00039425246000,0.10328723,0.0000124239960,6533.635,87.598,158.699,152.301,31489,999,PAYLOAD,2025-09-11
StarLink,STARLINK-1097,44916,2021-12-13T14:52:19.691040,16.34493433,0.00045650,53.0279,26.7174,62.4092,78.6684,0.00200910000000,0.14773439,0.0000122460000,6558.629,88.101,183.488,177.500,10757,999,PAYLOAD,2021-12-13
StarLink,STARLINK-1098,44917,2025-09-13T06:48:46.114848,16.34419014,0.00050520,53.0371,1.7258,320.9894,39.0785,0.00075335000000,0.05498894,0.0000122540000,6558.828,88.105,184.006,177.379,31396,999,PAYLOAD,2025-09-14
StarLink,STARLINK-1099,44918,2024-08-16T14:15:08.138016,16.25122044,0.00057590,53.0409,272.7810,340.1337,145.5373,0.00492180000000,0.14898105,0.0000120450000,6583.819,88.609,209.475,201.892,25624,999,PAYLOAD,2024-08-18
StarLink,STARLINK-1101,44919,2021-11-23T00:45:24.793344,16.30705880,0.00078980,53.0320,131.9614,306.2906,53.7848,0.00281110000000,0.14207599,0.0000121850000,6568.780,88.305,195.834,185.457,10429,999,PAYLOAD,2021-11-23
StarLink,STARLINK-1102,44920,2025-03-16T20:06:52.805088,16.44291222,0.00060780,53.0188,355.2377,267.4293,201.5803,0.00048657000000,0.14471204,0.0000124770000,6532.549,87.576,158.385,150.444,28813,999,PAYLOAD,2025-03-17
StarLink,STARLINK-1103,44921,2025-04-29T19:51:21.474432,16.41044111,0.00096060,53.0260,249.9291,302.6702,57.3417,0.00043848000000,0.07010416,0.0000124670000,6541.163,87.749,169.312,156.745,29343,999,PAYLOAD,2025-04-30
StarLink,STARLINK-1104,44922,2025-09-11T21:30:19.666944,16.36440731,0.00039240,53.0347,10.0039,343.4168,16.6748,0.00067885000000,0.06152654,0.0000123150000,6553.425,87.996,177.861,172.718,31372,999,PAYLOAD,2025-09-12
StarLink,STARLINK-1106,44923,2025-05-04T01:52:22.675008,16.33644178,0.00077980,52.9788,139.5526,229.7430,169.8936,0.00094775000000,0.06426966,0.0000121270000,6560.902,88.146,187.883,177.650,29536,999,PAYLOAD,2025-05-04
StarLink,STARLINK-1111,44924,2024-07-27T13:57:27.819936,16.41198591,0.00074360,53.0344,54.4935,237.4595,214.9895,0.00234540000000,0.37837533,0.0000123310000,6540.753,87.741,167.482,157.754,25174,999,PAYLOAD,2024-07-27
StarLink,STARLINK-1112,44925,2026-03-11T18:04:03.388800,16.27502922,0.00086990,53.0266,229.6880,311.4723,48.5570,0.00095747000000,0.03592200,0.0000120400000,6577.396,88.479,204.983,193.539,34166,999,PAYLOAD,
StarLink,STARLINK-1113,44926,2024-09-20T22:09:10.965312,16.37428369,0.00059480,53.0318,151.3227,232.4535,235.8537,0.00302550000000,0.30805268,0.0000122310000,6550.789,87.943,176.551,168.758,26099,999,PAYLOAD,2024-09-21
StarLink,STARLINK-1114,44927,2026-03-11T06:58:28.831872,15.50592116,0.00082380,53.0506,321.6779,125.7510,234.4265,0.00138270000000,0.00080950,0.0000000000000,6793.133,92.868,420.594,409.402,34034,999,PAYLOAD,
StarLink,STARLINK-1119,44928,2024-05-15T02:08:24.044352,16.29846001,0.00079910,53.0443,3.6776,287.9366,247.4073,0.00381900000000,0.17779497,0.0000121240000,6571.091,88.352,198.207,187.705,24096,999,PAYLOAD,2024-05-15
StarLink,STARLINK-1121,44929,2024-03-07T03:19:50.890944,16.26054304,0.00054820,53.0447,330.2587,213.2323,259.1903,0.00384010000000,0.12594055,0.0000119040000,6581.302,88.558,206.775,199.559,23033,999,PAYLOAD,2023-03-09
StarLink,STARLINK-1123,44930,2026-03-11T03:23:23.103168,15.28232683,0.00017001,53.1523,338.3851,74.3270,285.7918,0.00046774964000,0.00012711,0.0000000000000,6859.232,94.226,482.264,479.931,34009,999,PAYLOAD,
StarLink,STARLINK-1128,44931,2024-08-08T17:22:23.797920,16.32828144,0.00131700,53.0166,334.2556,322.6250,149.1436,0.00147810000000,0.09418990,0.0000123250000,6563.087,88.191,193.596,176.309,25469,999,PAYLOAD,2024-08-09
StarLink,STARLINK-1130,44932,2025-07-20T09:50:32.380800,16.47864835,0.00048820,53.0225,196.8709,264.2908,267.1656,0.00024213000000,0.14655795,0.0000125730000,6523.101,87.386,148.151,141.782,30763,999,PAYLOAD,2025-07-20
StarLink,STARLINK-1144,44933,2026-02-14T01:29:59.657856,16.42239465,0.00063768,53.0203,330.3242,224.4044,135.6493,0.00049643794000,0.09131498,0.0000123485770,6537.989,87.685,164.023,155.685,33929,999,PAYLOAD,2026-02-14
StarLink,STARLINK-1071,44934,2025-09-15T01:40:47.396928,16.24901630,0.00072219,53.0342,330.4113,351.2862,8.8052,0.00082931546000,0.02466582,0.0000119685750,6584.414,88.621,211.034,201.524,31455,999,PAYLOAD,2025-09-16
StarLink,STARLINK-1072,44935,2021-11-22T23:31:43.052160,16.36428089,0.00073550,53.0327,120.9156,317.3591,138.9149,0.00256730000000,0.23454403,0.0000123560000,6553.459,87.997,180.144,170.503,10444,999,PAYLOAD,2021-11-23
StarLink,STARLINK-1078,44936,2021-10-17T14:38:59.192448,16.33392660,0.00070950,53.0447,259.6839,184.0895,176.5128,0.00243730000000,0.16073086,0.0000120600000,6561.575,88.160,188.096,178.785,9930,999,PAYLOAD,2021-10-18
StarLink,STARLINK-1079,44937,2025-08-11T03:49:10.153920,16.46700183,0.00110180,53.0111,63.9346,283.0154,181.6410,0.00025855000000,0.14159615,0.0000125920000,6526.177,87.448,155.232,140.851,31018,999,PAYLOAD,2025-08-11
StarLink,STARLINK-1132,45044,2026-03-11T11:17:33.747936,15.43675988,0.00042490,53.1567,245.5141,203.7088,156.3723,0.00087263000000,0.00039756,0.0000000000000,6813.408,93.284,438.168,432.378,33720,999,PAYLOAD,
StarLink,STARLINK-1161,45068,2025-07-17T00:50:18.007296,16.53426896,0.00040140,52.9814,152.6941,319.3403,89.3690,0.00027218000000,0.41673612,0.0000127870000,6508.464,87.092,132.942,127.717,30283,999,PAYLOAD,2025-07-17
StarLink,STARLINK-1163,45069,2021-08-18T22:58:16.176288,16.42723338,0.00074870,53.0005,145.5800,253.1874,107.1637,0.00144210000000,0.31027258,0.0000124050000,6536.705,87.659,163.464,153.676,8671,999,PAYLOAD,2021-08-19
StarLink,STARLINK-1164,45070,2021-07-29T23:17:21.405696,16.27016243,0.00022700,53.0396,229.9354,266.1993,93.8788,0.00231270000000,0.08224908,0.0000120040000,6578.708,88.506,202.066,199.079,8345,999,PAYLOAD,2021-07-30
StarLink,STARLINK-1167,45071,2026-03-11T12:33:24.032448,15.29357108,0.00014200,53.1600,249.3445,84.2166,275.8996,0.00006720400000,0.00001584,0.0000000000000,6855.870,94.157,478.708,476.761,33715,999,PAYLOAD,
StarLink,STARLINK-1168,45072,2026-03-10T21:06:26.645184,15.29354927,0.00011728,53.1594,252.3917,97.4868,262.6266,-0.00003570111800,-0.00001386,0.0000000000000,6855.876,94.157,478.546,476.937,33705,999,PAYLOAD,
StarLink,STARLINK-1170,45073,2025-06-16T08:25:47.206848,16.45846750,0.00090600,53.0281,318.6000,220.7062,215.5118,0.00029598000000,0.13171452,0.0000124090000,6528.432,87.493,156.212,144.383,29781,999,PAYLOAD,2025-06-16
StarLink,STARLINK-1172,45074,2026-03-10T21:11:53.690784,15.30185320,0.00013740,53.1587,252.2787,87.6710,272.4448,0.00002744700000,0.00000453,0.0000000000000,6853.396,94.106,476.203,474.319,33705,999,PAYLOAD,
StarLink,STARLINK-1174,45075,2025-05-13T09:28:19.475904,16.46573732,0.00058680,53.0296,128.0823,272.5739,242.2750,0.00030164000000,0.14473348,0.0000125490000,6526.511,87.454,152.205,144.546,29247,999,PAYLOAD,2025-05-13
StarLink,STARLINK-1180,45076,2024-08-16T12:57:48.954816,16.21971783,0.00006840,53.0404,234.3542,153.5309,348.5353,0.00503910000000,0.11693124,0.0000118600000,6592.341,88.781,214.657,213.755,25214,999,PAYLOAD,2024-08-17
StarLink,STARLINK-1182,45077,2022-04-08T12:53:03.324192,16.28392410,0.00037630,53.0359,120.5323,294.8740,65.1910,0.00326510000000,0.13167780,0.0000120700000,6575.001,88.431,199.340,194.391,12263,999,PAYLOAD,2022-04-08
StarLink,STARLINK-1177,45078,2025-02-21T14:39:49.929120,16.27108355,0.00040420,53.0349,126.5809,23.1033,88.8546,0.00112310000000,0.04031762,0.0000120300000,6578.459,88.501,202.983,197.665,27998,999,PAYLOAD,2025-02-22
StarLink,STARLINK-1149,45079,2024-06-29T02:38:25.054944,16.31600972,0.00053470,53.0321,116.1377,256.3400,235.4724,0.00422700000000,0.23179628,0.0000121100000,6566.378,88.257,191.754,184.732,24414,999,PAYLOAD,2024-06-29
StarLink,STARLINK-1153,45080,2026-03-11T12:10:56.716896,15.29346968,0.00010150,53.1611,249.3387,73.3017,286.8095,0.00014410000000,0.00003803,0.0000000000000,6855.900,94.158,478.461,477.069,33715,999,PAYLOAD,
StarLink,STARLINK-1151,45081,2026-03-11T10:09:56.467008,15.65618230,0.00011230,53.0530,231.2738,22.5151,337.5913,0.00067268000000,0.00069011,0.0000000000000,6749.598,91.976,372.221,370.705,33739,999,PAYLOAD,
StarLink,STARLINK-1160,45082,2024-09-12T01:29:33.957312,16.22746085,0.00097550,53.0331,101.1880,280.3721,215.5097,0.00463240000000,0.11579768,0.0000119180000,6590.243,88.738,218.537,205.680,25633,999,PAYLOAD,2024-09-12
StarLink,STARLINK-1190,45083,2025-11-26T10:37:16.143744,16.45008554,0.00030920,53.0242,302.4052,259.6747,100.3953,0.00029153000000,0.09431995,0.0000124920000,6530.650,87.538,154.534,150.496,32212,999,PAYLOAD,2025-11-26
StarLink,STARLINK-1173,45084,2025-10-29T17:38:18.670848,16.40998939,0.00027613,53.0232,45.0908,259.2452,100.8284,0.00056066080000,0.08690490,0.0000123814860,6541.284,87.751,164.955,161.342,31825,999,PAYLOAD,2025-10-30
StarLink,STARLINK-1179,45085,2025-10-05T03:13:53.545728,16.42084533,0.00048644,53.0244,161.3818,238.8325,121.2245,0.00056145541000,0.10053174,0.0000123779450,6538.400,87.693,163.446,157.085,31446,999,PAYLOAD,2025-10-05
StarLink,STARLINK-1181,45086,2023-05-18T18:58:59.382048,16.36331104,0.00135670,52.9335,99.8119,185.8584,176.6782,0.00258680000000,0.24093893,0.0000120380000,6553.718,88.002,184.474,166.691,18368,999,PAYLOAD,2023-05-18
StarLink,STARLINK-1185,45087,2026-03-11T14:00:01.999008,15.32708153,0.00011420,53.1589,233.5938,89.7519,145.1859,0.00003067200000,0.00000613,0.0000000000000,6845.873,93.951,468.520,466.957,581,999,PAYLOAD,
StarLink,STARLINK-1183,45088,2026-03-11T10:49:25.682016,15.30199834,0.00011800,53.1600,234.4000,81.9481,278.1654,0.00011999000000,0.00003196,0.0000000000000,6853.353,94.105,476.026,474.409,33735,999,PAYLOAD,
StarLink,STARLINK-1136,45089,2025-01-16T19:37:41.231712,16.47631955,0.00052260,53.0279,284.4615,223.6968,252.8921,0.00027905000000,0.16258331,0.0000125100000,6523.716,87.398,148.990,142.172,27465,999,PAYLOAD,2025-01-17
StarLink,STARLINK-1176,45090,2025-11-02T07:45:21.830112,16.42454898,0.00025999,53.0335,24.9502,319.0822,41.0030,0.00058008418000,0.10844125,0.0000124627520,6537.417,87.674,160.982,157.583,31885,999,PAYLOAD,2025-11-03
StarLink,STARLINK-1127,45091,2021-08-25T18:08:55.984128,16.22978305,0.00159220,53.0439,84.0272,278.3548,81.6447,0.00300470000000,0.07806481,0.0000119180000,6589.615,88.726,221.972,200.988,8819,999,PAYLOAD,2021-08-26
StarLink,STARLINK-1120,45045,2024-06-24T11:41:58.176960,16.29920872,0.00017580,53.0323,146.4963,169.8801,290.6673,0.00307440000000,0.14269972,0.0000120560000,6570.889,88.348,193.910,191.599,24367,999,PAYLOAD,2024-06-24
StarLink,STARLINK-1137,45092,2025-04-16T21:06:09.849888,16.19875315,0.00111820,53.0404,239.4949,326.6070,178.7176,0.00343350000000,0.06843795,0.0000118870000,6598.027,88.896,227.270,212.515,28858,999,PAYLOAD,2025-04-17
StarLink,STARLINK-1142,45093,2025-12-26T19:26:57.590592,16.43654353,0.00070046,53.0093,116.9913,301.0957,58.9403,0.00048895373000,0.12910013,0.0000125259230,6534.236,87.610,160.678,151.524,32739,999,PAYLOAD,2025-12-26
