OBJECT_NAME,OBJECT_ID,anomaly_score,anomaly_factors,ECCENTRICITY,INCLINATION,BSTAR,MEAN_MOTION
STARLINK-36642,2026-022M,2,INCLINATION=HIGH (97.284600 > 83.857200); BSTAR=LOW (-0.025531 < -0.003262),0.0001427,97.2846,-0.025531,15.60422192
STARLINK-36673,2026-022N,2,INCLINATION=HIGH (97.284400 > 83.857200); BSTAR=LOW (-0.024498 < -0.003262),0.0001241,97.2844,-0.024498,15.61397604
STARLINK-36674,2026-022P,2,INCLINATION=HIGH (97.284300 > 83.857200); BSTAR=LOW (-0.016653 < -0.003262),0.0001532,97.2843,-0.016653,15.71394808
STARLINK-36675,2026-022R,2,INCLINATION=HIGH (97.283700 > 83.857200); BSTAR=LOW (-0.005939 < -0.003262),0.0001653,97.2837,-0.0059387,15.73985587
STARLINK-36687,2026-025U,2,INCLINATION=HIGH (97.285000 > 83.857200); BSTAR=LOW (-0.005501 < -0.003262),0.0001695,97.285,-0.0055005,15.79397511
STARLINK-36691,2026-026Q,2,INCLINATION=HIGH (97.284700 > 83.857200); BSTAR=LOW (-0.048053 < -0.003262),0.0001412,97.2847,-0.048053,15.41945262
STARLINK-36692,2026-026Z,2,INCLINATION=HIGH (97.284800 > 83.857200); BSTAR=LOW (-0.044583 < -0.003262),0.0001651,97.2848,-0.044583,15.46848946
STARLINK-36693,2026-026X,2,INCLINATION=HIGH (97.285300 > 83.857200); BSTAR=LOW (-0.038037 < -0.003262),0.0001205,97.2853,-0.038037,15.49048333
STARLINK-36694,2026-022F,2,INCLINATION=HIGH (97.284400 > 83.857200); BSTAR=LOW (-0.020892 < -0.003262),0.0001374,97.2844,-0.020892,15.65668353
STARLINK-36696,2026-022D,2,INCLINATION=HIGH (97.284400 > 83.857200); BSTAR=LOW (-0.020214 < -0.003262),0.0001409,97.2844,-0.020214,15.66624581
STARLINK-36701,2026-022L,2,INCLINATION=HIGH (97.284800 > 83.857200); BSTAR=LOW (-0.026088 < -0.003262),0.0001571,97.2848,-0.026088,15.59131783
STARLINK-36706,2026-022K,2,INCLINATION=HIGH (97.284900 > 83.857200); BSTAR=LOW (-0.025517 < -0.003262),0.0001406,97.2849,-0.025517,15.60576381
STARLINK-36709,2026-038J,2,INCLINATION=HIGH (97.272700 > 83.857200); BSTAR=LOW (-0.008018 < -0.003262),0.0001516,97.2727,-0.0080185,15.82828886
STARLINK-36710,2026-038L,2,INCLINATION=HIGH (97.272100 > 83.857200); BSTAR=LOW (-0.008132 < -0.003262),0.0001501,97.2721,-0.0081318,15.83034553
STARLINK-36717,2026-026Y,2,INCLINATION=HIGH (97.285000 > 83.857200); BSTAR=LOW (-0.041999 < -0.003262),0.0001523,97.285,-0.041999,15.4475961
STARLINK-36719,2026-022A,2,INCLINATION=HIGH (97.284500 > 83.857200); BSTAR=LOW (-0.021697 < -0.003262),0.0001474,97.2845,-0.021697,15.64835392
STARLINK-36720,2026-022H,2,INCLINATION=HIGH (97.284200 > 83.857200); BSTAR=LOW (-0.016474 < -0.003262),0.0001379,97.2842,-0.016474,15.71493684
STARLINK-36737,2026-026V,2,INCLINATION=HIGH (97.284600 > 83.857200); BSTAR=LOW (-0.045052 < -0.003262),0.0001706,97.2846,-0.045052,15.42450458
STARLINK-36740,2026-026W,2,INCLINATION=HIGH (97.285200 > 83.857200); BSTAR=LOW (-0.004699 < -0.003262),0.0001507,97.2852,-0.0046994,15.49266527
STARLINK-36741,2026-026G,2,INCLINATION=HIGH (97.285100 > 83.857200); BSTAR=LOW (-0.045789 < -0.003262),0.0001537,97.2851,-0.045789,15.42757585
STARLINK-36747,2026-026K,2,INCLINATION=HIGH (97.284600 > 83.857200); BSTAR=LOW (-0.047884 < -0.003262),0.0001607,97.2846,-0.047884,15.40866834
STARLINK-36751,2026-026J,2,INCLINATION=HIGH (97.284800 > 83.857200); BSTAR=LOW (-0.049193 < -0.003262),0.0001676,97.2848,-0.049193,15.41002784
STARLINK-36752,2026-026D,2,INCLINATION=HIGH (97.284900 > 83.857200); BSTAR=LOW (-0.049527 < -0.003262),0.000182,97.2849,-0.049527,15.39750306
STARLINK-36754,2026-026E,2,INCLINATION=HIGH (97.284900 > 83.857200); BSTAR=LOW (-0.048801 < -0.003262),0.0001634,97.2849,-0.048801,15.40762562
STARLINK-36757,2026-026H,2,INCLINATION=HIGH (97.284400 > 83.857200); BSTAR=LOW (-0.047752 < -0.003262),0.0001692,97.2844,-0.047752,15.4096045
STARLINK-36772,2026-026A,2,INCLINATION=HIGH (97.284900 > 83.857200); BSTAR=LOW (-0.050735 < -0.003262),0.0001747,97.2849,-0.050735,15.39449219
STARLINK-36796,2026-026B,2,INCLINATION=HIGH (97.284500 > 83.857200); BSTAR=LOW (-0.051235 < -0.003262),0.0001798,97.2845,-0.051235,15.38471346
STARLINK-36801,2026-035K,2,INCLINATION=HIGH (97.271700 > 83.857200); BSTAR=LOW (-0.007036 < -0.003262),0.0001491,97.2717,-0.0070357,15.82920803
STARLINK-36802,2026-038AA,2,INCLINATION=HIGH (97.266400 > 83.857200); BSTAR=LOW (-0.007464 < -0.003262),0.0001278,97.2664,-0.0074636,15.85054814
STARLINK-36803,2026-035Q,2,INCLINATION=HIGH (97.270900 > 83.857200); BSTAR=LOW (-0.007286 < -0.003262),0.0001492,97.2709,-0.0072857,15.82698722
STARLINK-36806,2026-038E,2,INCLINATION=HIGH (97.274200 > 83.857200); BSTAR=LOW (-0.007724 < -0.003262),0.0001223,97.2742,-0.0077243,15.82053944
STARLINK-36808,2026-035C,2,INCLINATION=HIGH (97.274800 > 83.857200); BSTAR=LOW (-0.006150 < -0.003262),0.0001313,97.2748,-0.0061498,15.8328839
STARLINK-36810,2026-035V,2,INCLINATION=HIGH (97.269100 > 83.857200); BSTAR=LOW (-0.007557 < -0.003262),0.0001602,97.2691,-0.007557,15.82137066
STARLINK-36812,2026-038H,2,INCLINATION=HIGH (97.273300 > 83.857200); BSTAR=LOW (-0.008212 < -0.003262),0.0001324,97.2733,-0.0082119,15.82229881
STARLINK-36813,2026-035P,2,INCLINATION=HIGH (97.268000 > 83.857200); BSTAR=LOW (-0.007712 < -0.003262),0.0001577,97.268,-0.0077122,15.82061873
STARLINK-36817,2026-035D,2,INCLINATION=HIGH (97.273300 > 83.857200); BSTAR=LOW (-0.006736 < -0.003262),0.0001338,97.2733,-0.0067355,15.83148563
STARLINK-36818,2026-035A,2,INCLINATION=HIGH (97.275400 > 83.857200); BSTAR=LOW (-0.006144 < -0.003262),0.0001396,97.2754,-0.0061443,15.83228098
STARLINK-36819,2026-038G,2,INCLINATION=HIGH (97.273900 > 83.857200); BSTAR=LOW (-0.008341 < -0.003262),0.0001437,97.2739,-0.0083414,15.82395413
STARLINK-36820,2026-038F,2,INCLINATION=HIGH (97.274300 > 83.857200); BSTAR=LOW (-0.008134 < -0.003262),0.0001515,97.2743,-0.0081337,15.82226351
STARLINK-36821,2026-035B,2,INCLINATION=HIGH (97.274700 > 83.857200); BSTAR=LOW (-0.006226 < -0.003262),0.0001434,97.2747,-0.0062258,15.83232289
STARLINK-36826,2026-035G,2,INCLINATION=HIGH (97.273000 > 83.857200); BSTAR=LOW (-0.006830 < -0.003262),0.0001401,97.273,-0.0068296,15.83150288
STARLINK-36842,2026-035F,2,INCLINATION=HIGH (97.273200 > 83.857200); BSTAR=LOW (-0.006809 < -0.003262),0.0001416,97.2732,-0.0068095,15.83121016
STARLINK-36846,2026-035R,2,INCLINATION=HIGH (97.270000 > 83.857200); BSTAR=LOW (-0.007352 < -0.003262),0.0001453,97.27,-0.0073524,15.82408003
STARLINK-36856,2026-035E,2,INCLINATION=HIGH (97.274100 > 83.857200); BSTAR=LOW (-0.006556 < -0.003262),0.0001384,97.2741,-0.006556,15.83182142
STARLINK-36866,2026-035S,2,INCLINATION=HIGH (97.269900 > 83.857200); BSTAR=LOW (-0.007491 < -0.003262),0.0001435,97.2699,-0.0074907,15.82331145
STARLINK-36867,2026-038Y,2,INCLINATION=HIGH (97.266500 > 83.857200); BSTAR=LOW (-0.007174 < -0.003262),0.0001324,97.2665,-0.0071743,15.85166299
STARLINK-36870,2026-035U,2,INCLINATION=HIGH (97.269000 > 83.857200); BSTAR=LOW (-0.007606 < -0.003262),0.0001499,97.269,-0.0076063,15.82208903
STARLINK-36874,2026-038W,2,INCLINATION=HIGH (97.267800 > 83.857200); BSTAR=LOW (-0.007361 < -0.003262),0.0001391,97.2678,-0.0073613,15.84667111
STARLINK-36876,2026-035Z,2,INCLINATION=HIGH (97.269200 > 83.857200); BSTAR=LOW (-0.006555 < -0.003262),0.0001484,97.2692,-0.0065553,15.81762212
STARLINK-36877,2026-035T,2,INCLINATION=HIGH (97.270100 > 83.857200); BSTAR=LOW (-0.007426 < -0.003262),0.0001503,97.2701,-0.0074257,15.82546336
STARLINK-36878,2026-035W,2,INCLINATION=HIGH (97.268600 > 83.857200); BSTAR=LOW (-0.007811 < -0.003262),0.0001559,97.2686,-0.0078114,15.82025853
STARLINK-36879,2026-038X,2,INCLINATION=HIGH (97.267200 > 83.857200); BSTAR=LOW (-0.007291 < -0.003262),0.0001343,97.2672,-0.0072907,15.84830513
STARLINK-36880,2026-038R,2,INCLINATION=HIGH (97.270400 > 83.857200); BSTAR=LOW (-0.007811 < -0.003262),0.0001516,97.2704,-0.0078107,15.83666601
STARLINK-36882,2026-038V,2,INCLINATION=HIGH (97.268400 > 83.857200); BSTAR=LOW (-0.007499 < -0.003262),0.0001372,97.2684,-0.0074992,15.84352705
STARLINK-36883,2026-038Q,2,INCLINATION=HIGH (97.269400 > 83.857200); BSTAR=LOW (-0.007924 < -0.003262),0.0001241,97.2694,-0.0079239,15.83898196
STARLINK-36894,2026-038M,2,INCLINATION=HIGH (97.271200 > 83.857200); BSTAR=LOW (-0.008346 < -0.003262),0.0001196,97.2712,-0.0083457,15.82930705
STARLINK-36900,2026-038N,2,INCLINATION=HIGH (97.270900 > 83.857200); BSTAR=LOW (-0.007864 < -0.003262),0.0001489,97.2709,-0.007864,15.83502819
STARLINK-36901,2026-038P,2,INCLINATION=HIGH (97.271500 > 83.857200); BSTAR=LOW (-0.008292 < -0.003262),0.000125,97.2715,-0.0082915,15.83083496
STARLINK-36904,2026-038S,2,INCLINATION=HIGH (97.269300 > 83.857200); BSTAR=LOW (-0.007663 < -0.003262),0.0001422,97.2693,-0.0076626,15.83988015
STARLINK-36912,2026-038A,2,INCLINATION=HIGH (97.276300 > 83.857200); BSTAR=LOW (-0.004013 < -0.003262),0.0001214,97.2763,-0.0040131,15.81299684
STARLINK-3775,2022-041AA,2,ECCENTRICITY=HIGH (0.001493 > 0.000535); MEAN_MOTION=HIGH (16.581246 > 16.566038),0.0014928,53.2444,0.00012817,16.58124573
STARLINK-3787,2022-041S,2,ECCENTRICITY=HIGH (0.000763 > 0.000535); BSTAR=HIGH (0.005309 > 0.004463),0.0007633,53.1807,0.005309,16.35936547
STARLINK-3905,2022-049AW,2,ECCENTRICITY=HIGH (0.000562 > 0.000535); BSTAR=HIGH (0.004514 > 0.004463),0.0005617,53.2057,0.0045141,16.24418437
STARLINK-4081,2022-053E,2,ECCENTRICITY=HIGH (0.001642 > 0.000535); BSTAR=LOW (-0.022154 < -0.003262),0.0016418,53.2161,-0.022154,15.06368243
STARLINK-4306,2022-077AA,2,ECCENTRICITY=HIGH (0.001266 > 0.000535); INCLINATION=HIGH (97.637900 > 83.857200),0.0012656,97.6379,0.00059112,16.38195156
STARLINK-4315,2022-077AL,2,ECCENTRICITY=HIGH (0.000910 > 0.000535); INCLINATION=HIGH (97.594600 > 83.857200),0.00091003,97.5946,0.0021323155,16.36286171
STARLINK-4318,2022-077AV,2,INCLINATION=HIGH (97.599700 > 83.857200); BSTAR=HIGH (0.006645 > 0.004463),0.0002412,97.5997,0.006645,15.02065231
STARLINK-4329,2022-077AW,2,ECCENTRICITY=HIGH (0.000924 > 0.000535); INCLINATION=HIGH (97.639200 > 83.857200),0.00092391,97.6392,0.00021397245,16.44910878
STARLINK-4354,2022-084AL,2,ECCENTRICITY=HIGH (0.001614 > 0.000535); INCLINATION=HIGH (97.629200 > 83.857200),0.0016142,97.6292,0.0016355,16.42302014
STARLINK-4378,2022-099M,2,INCLINATION=HIGH (97.602000 > 83.857200); BSTAR=HIGH (0.005237 > 0.004463),9.32e-05,97.602,0.0052373,15.01835085
STARLINK-4379,2022-084AE,2,ECCENTRICITY=HIGH (0.001634 > 0.000535); INCLINATION=HIGH (97.627200 > 83.857200),0.0016343,97.6272,0.00016208,16.48676139
STARLINK-4381,2022-084AK,2,ECCENTRICITY=HIGH (0.003703 > 0.000535); INCLINATION=HIGH (97.622500 > 83.857200),0.0037034,97.6225,0.0001,16.54933179
STARLINK-4401,2022-099U,2,ECCENTRICITY=HIGH (0.001003 > 0.000535); INCLINATION=HIGH (97.632400 > 83.857200),0.00100342,97.6324,0.00016399102,16.47053539
STARLINK-4419,2022-084Y,2,ECCENTRICITY=HIGH (0.001035 > 0.000535); INCLINATION=HIGH (97.626800 > 83.857200),0.0010351,97.6268,0.00011556,16.55008459
STARLINK-4441,2022-099AX,2,ECCENTRICITY=HIGH (0.001085 > 0.000535); INCLINATION=HIGH (97.648400 > 83.857200),0.0010853,97.6484,0.00091101,16.30977839
STARLINK-4444,2022-099AU,2,ECCENTRICITY=HIGH (0.001291 > 0.000535); INCLINATION=HIGH (97.640500 > 83.857200),0.0012908,97.6405,0.00018489,16.48922664
STARLINK-4446,2022-099AS,2,INCLINATION=HIGH (97.602400 > 83.857200); BSTAR=HIGH (0.013209 > 0.004463),0.0001232,97.6024,0.013209,15.41110709
STARLINK-4449,2022-105U,2,ECCENTRICITY=HIGH (0.000568 > 0.000535); INCLINATION=HIGH (97.634800 > 83.857200),0.0005683,97.6348,0.0012762,16.25857663
STARLINK-4451,2022-099AD,2,INCLINATION=HIGH (97.604100 > 83.857200); BSTAR=HIGH (0.004626 > 0.004463),0.0001168,97.6041,0.0046256,15.01759928
STARLINK-4463,2022-105M,2,ECCENTRICITY=HIGH (0.000889 > 0.000535); INCLINATION=HIGH (97.576500 > 83.857200),0.00088906,97.5765,0.0001206128,16.5098564
STARLINK-4562,2022-105AT,2,ECCENTRICITY=HIGH (0.001025 > 0.000535); INCLINATION=HIGH (97.626900 > 83.857200),0.0010247,97.6269,0.00029485,16.46111521
STARLINK-4613,2022-107AR,2,ECCENTRICITY=HIGH (0.000582 > 0.000535); MEAN_MOTION=HIGH (16.567117 > 16.566038),0.0005817,53.1929,0.00019962,16.56711661
STARLINK-5056,2022-119AA,2,ECCENTRICITY=HIGH (0.011421 > 0.000535); BSTAR=HIGH (0.033405 > 0.004463),0.01142137,53.2039,0.033404886,16.05679517
STARLINK-5967,2023-058P,2,ECCENTRICITY=HIGH (0.001338 > 0.000535); INCLINATION=HIGH (97.629300 > 83.857200),0.0013381,97.6293,0.0006916,16.36616867
STARLINK-6221,2023-064AN,2,ECCENTRICITY=HIGH (0.000602 > 0.000535); BSTAR=LOW (-0.019855 < -0.003262),0.0006016,70.0035,-0.019855,14.96564842
STARLINK-1011,2019-074E,1,ECCENTRICITY=HIGH (0.000673 > 0.000535),0.0006732,53.0288,0.00028445,16.45144333
STARLINK-1013,2019-074G,1,ECCENTRICITY=HIGH (0.000748 > 0.000535),0.000748,53.0317,0.00016607693,16.48582617
STARLINK-1014,2019-074H,1,ECCENTRICITY=HIGH (0.000932 > 0.000535),0.0009322,53.01,0.00046957,16.4470335
STARLINK-1016,2019-074K,1,ECCENTRICITY=HIGH (0.000777 > 0.000535),0.000777,53.0438,0.0036491,16.32045528
STARLINK-1022,2019-074Q,1,ECCENTRICITY=HIGH (0.002346 > 0.000535),0.002346,53.0301,0.00047929,16.49981586
STARLINK-1023,2019-074R,1,ECCENTRICITY=HIGH (0.001193 > 0.000535),0.0011926,53.0564,0.0026659,16.28816035
STARLINK-1024,2019-074S,1,ECCENTRICITY=HIGH (0.000989 > 0.000535),0.0009894,52.9937,0.002562,16.4296098
STARLINK-1030,2019-074Y,1,ECCENTRICITY=HIGH (0.000675 > 0.000535),0.00067531,53.0281,0.00023704608,16.47034254
STARLINK-1033,2019-074AB,1,ECCENTRICITY=HIGH (0.000755 > 0.000535),0.0007554,53.0523,0.0041565,16.3378625
STARLINK-1034,2019-074AC,1,ECCENTRICITY=HIGH (0.001916 > 0.000535),0.0019164,52.9355,0.0012395,16.3741221
STARLINK-1037,2019-074AF,1,ECCENTRICITY=HIGH (0.001888 > 0.000535),0.0018882,52.9167,0.00072129,16.44535964
STARLINK-1040,2019-074AJ,1,ECCENTRICITY=HIGH (0.000688 > 0.000535),0.0006885,52.9611,0.00015628,16.52708336
STARLINK-1041,2019-074AK,1,ECCENTRICITY=HIGH (0.001385 > 0.000535),0.0013845,53.0253,0.0032783,16.34059545
STARLINK-1051,2019-074AV,1,ECCENTRICITY=HIGH (0.000545 > 0.000535),0.0005448,53.0268,0.0026442,16.29058133
STARLINK-1053,2019-074AX,1,ECCENTRICITY=HIGH (0.000719 > 0.000535),0.0007195,53.0264,0.0011294,15.93230379
STARLINK-1058,2019-074BC,1,ECCENTRICITY=HIGH (0.000742 > 0.000535),0.0007421,53.0213,0.00062136,16.44988688
STARLINK-1061,2019-074BF,1,ECCENTRICITY=HIGH (0.000581 > 0.000535),0.0005806,53.0335,0.00042999,16.43867673
STARLINK-1062,2019-074BG,1,ECCENTRICITY=HIGH (0.000759 > 0.000535),0.0007595,53.0164,0.00034241,16.47040245
STARLINK-1063,2019-074BH,1,BSTAR=LOW (-0.029858 < -0.003262),0.00012189,53.1603,-0.029857537,15.29959368
STARLINK-1065,2019-074BK,1,ECCENTRICITY=HIGH (0.000778 > 0.000535),0.0007777,52.9765,0.0028676,16.37686665
STARLINK-1070,2020-001AU,1,ECCENTRICITY=HIGH (0.000835 > 0.000535),0.0008347,53.0279,0.0035668,16.32007217
STARLINK-1071,2020-001W,1,ECCENTRICITY=HIGH (0.000722 > 0.000535),0.00072219,53.0342,0.00082931546,16.2490163
STARLINK-1072,2020-001X,1,ECCENTRICITY=HIGH (0.000736 > 0.000535),0.0007355,53.0327,0.0025673,16.36428089
STARLINK-1073,2020-001A,1,ECCENTRICITY=HIGH (0.000831 > 0.000535),0.0008309,53.0208,0.00021182,16.4876018
STARLINK-1074,2020-001AV,1,BSTAR=HIGH (0.004967 > 0.004463),0.0002974,53.0354,0.0049672,16.26677468
STARLINK-1078,2020-001Y,1,ECCENTRICITY=HIGH (0.000709 > 0.000535),0.0007095,53.0447,0.0024373,16.3339266
STARLINK-1079,2020-001Z,1,ECCENTRICITY=HIGH (0.001102 > 0.000535),0.0011018,53.0111,0.00025855,16.46700183
STARLINK-1080,2020-001AZ,1,ECCENTRICITY=HIGH (0.000707 > 0.000535),0.0007068,53.0531,0.002373,15.47496528
STARLINK-1081,2020-001BA,1,ECCENTRICITY=HIGH (0.000899 > 0.000535),0.0008986,53.0419,0.0015747,16.35847011
STARLINK-1082,2020-001AA,1,ECCENTRICITY=HIGH (0.000573 > 0.000535),0.0005729,53.0254,0.0034264,16.35148036
STARLINK-1084,2020-001B,1,ECCENTRICITY=HIGH (0.000590 > 0.000535),0.0005896,53.0234,0.00033634,16.47840276
STARLINK-1085,2020-001BB,1,ECCENTRICITY=HIGH (0.000579 > 0.000535),0.0005789,52.9473,0.0040975,16.37645075
STARLINK-1086,2020-001BC,1,ECCENTRICITY=HIGH (0.000544 > 0.000535),0.0005438,53.0319,0.0028081,16.3281343
STARLINK-1087,2020-001BD,1,ECCENTRICITY=HIGH (0.000898 > 0.000535),0.0008979,52.9928,0.0012102,16.43727123
STARLINK-1090,2020-001BG,1,BSTAR=HIGH (0.035489 > 0.004463),0.0001723,53.1274,0.035489,15.23000647
STARLINK-1093,2020-001BJ,1,ECCENTRICITY=HIGH (0.000854 > 0.000535),0.0008544,53.0216,0.00019451,16.46500284
STARLINK-1095,2020-001BK,1,ECCENTRICITY=HIGH (0.001058 > 0.000535),0.0010582,53.005,0.002298,16.34923731
STARLINK-1101,2020-001F,1,ECCENTRICITY=HIGH (0.000790 > 0.000535),0.0007898,53.032,0.0028111,16.3070588
STARLINK-1102,2020-001G,1,ECCENTRICITY=HIGH (0.000608 > 0.000535),0.0006078,53.0188,0.00048657,16.44291222
STARLINK-1103,2020-001H,1,ECCENTRICITY=HIGH (0.000961 > 0.000535),0.0009606,53.026,0.00043848,16.41044111
STARLINK-1105,2020-012AS,1,ECCENTRICITY=HIGH (0.000785 > 0.000535),0.0007847,53.0234,0.0015318,16.41032458
STARLINK-1106,2020-001K,1,ECCENTRICITY=HIGH (0.000780 > 0.000535),0.0007798,52.9788,0.00094775,16.33644178
STARLINK-1108,2020-001AG,1,ECCENTRICITY=HIGH (0.001061 > 0.000535),0.0010605,53.0272,0.0032342,16.29851318
STARLINK-1109,2020-001AH,1,ECCENTRICITY=HIGH (0.000719 > 0.000535),0.0007194,53.0165,0.00030558,16.48296294
STARLINK-1111,2020-001L,1,ECCENTRICITY=HIGH (0.000744 > 0.000535),0.0007436,53.0344,0.0023454,16.41198591
STARLINK-1112,2020-001M,1,ECCENTRICITY=HIGH (0.000870 > 0.000535),0.0008699,53.0266,0.00095747,16.27502922
STARLINK-11126,2024-107G,1,ECCENTRICITY=HIGH (0.000855 > 0.000535),0.0008552,53.1317,0.00091491,16.30035905
STARLINK-1113,2020-001N,1,ECCENTRICITY=HIGH (0.000595 > 0.000535),0.0005948,53.0318,0.0030255,16.37428369
STARLINK-1114,2020-001P,1,ECCENTRICITY=HIGH (0.000824 > 0.000535),0.0008238,53.0506,0.0013827,15.50592116
STARLINK-11143,2024-107J,1,ECCENTRICITY=HIGH (0.000578 > 0.000535),0.00057776,53.1316,0.0038496499,16.28535631
STARLINK-1116,2020-001AK,1,ECCENTRICITY=HIGH (0.000906 > 0.000535),0.0009057,53.0204,0.0012786,16.46399868
STARLINK-1117,2020-001AQ,1,ECCENTRICITY=HIGH (0.000650 > 0.000535),0.0006501,53.027,0.00034859,16.45645907
STARLINK-1118,2020-001AL,1,ECCENTRICITY=HIGH (0.000646 > 0.000535),0.0006458,52.9916,0.0015322,16.33333815
STARLINK-1119,2020-001Q,1,ECCENTRICITY=HIGH (0.000799 > 0.000535),0.0007991,53.0443,0.003819,16.29846001
STARLINK-11202,2024-129B,1,ECCENTRICITY=HIGH (0.001225 > 0.000535),0.0012251,53.111,0.0001682,16.50784614
STARLINK-11208,2024-133L,1,ECCENTRICITY=HIGH (0.001191 > 0.000535),0.0011906,53.1363,0.0034763,16.34303904
STARLINK-1121,2020-001R,1,ECCENTRICITY=HIGH (0.000548 > 0.000535),0.0005482,53.0447,0.0038401,16.26054304
STARLINK-1124,2020-001AR,1,ECCENTRICITY=HIGH (0.000538 > 0.000535),0.0005381,53.0342,0.0029237,16.34513801
STARLINK-11248,2024-154M,1,ECCENTRICITY=HIGH (0.000820 > 0.000535),0.00082045,53.1338,0.0013585994,16.12858205
STARLINK-1125,2020-001AN,1,ECCENTRICITY=HIGH (0.000871 > 0.000535),0.0008709,53.016,0.0011996,16.48379275
STARLINK-1126,2020-001AP,1,ECCENTRICITY=HIGH (0.000595 > 0.000535),0.0005953,52.9854,0.0035623,16.30377494
STARLINK-1127,2020-006AZ,1,ECCENTRICITY=HIGH (0.001592 > 0.000535),0.0015922,53.0439,0.0030047,16.22978305
STARLINK-1128,2020-001T,1,ECCENTRICITY=HIGH (0.001317 > 0.000535),0.001317,53.0166,0.0014781,16.32828144
STARLINK-1129,2020-006C,1,ECCENTRICITY=HIGH (0.001658 > 0.000535),0.0016581,52.9815,0.0019061,16.23881913
STARLINK-11331,2024-184F,1,ECCENTRICITY=HIGH (0.000992 > 0.000535),0.0009923,53.1493,0.0010538,15.88231699
STARLINK-11336,2024-195M,1,ECCENTRICITY=HIGH (0.000739 > 0.000535),0.00073946,53.1356,0.0035497894,16.29379039
STARLINK-1134,2020-006E,1,ECCENTRICITY=HIGH (0.000797 > 0.000535),0.0007974,53.0322,0.0010633,15.44166668
STARLINK-1135,2020-006F,1,ECCENTRICITY=HIGH (0.000616 > 0.000535),0.0006162,53.0546,0.00040641,16.45145985
STARLINK-11355,2024-249G,1,BSTAR=HIGH (0.005084 > 0.004463),0.000175,43.0009,0.0050843,15.70374602
STARLINK-1137,2020-006BA,1,ECCENTRICITY=HIGH (0.001118 > 0.000535),0.0011182,53.0404,0.0034335,16.19875315
STARLINK-1141,2020-006H,1,ECCENTRICITY=HIGH (0.001085 > 0.000535),0.0010851,53.0231,0.0017176,16.42856538
STARLINK-1142,2020-006BB,1,ECCENTRICITY=HIGH (0.000700 > 0.000535),0.00070046,53.0093,0.00048895373,16.43654353
STARLINK-1143,2020-012B,1,ECCENTRICITY=HIGH (0.000726 > 0.000535),0.00072647,53.0474,0.00074583382,15.63189003
STARLINK-11439,2024-249L,1,ECCENTRICITY=HIGH (0.000878 > 0.000535),0.00087769,42.9949,0.0040255797,16.21984644
STARLINK-1144,2020-001V,1,ECCENTRICITY=HIGH (0.000638 > 0.000535),0.00063768,53.0203,0.00049643794,16.42239465
STARLINK-1145,2020-006Y,1,ECCENTRICITY=HIGH (0.060346 > 0.000535),0.0603455,52.2463,0.0001,16.35636332
STARLINK-1146,2020-006BC,1,ECCENTRICITY=HIGH (0.000583 > 0.000535),0.00058281,53.03,0.00064418358,16.40479495
STARLINK-1147,2020-006BD,1,ECCENTRICITY=HIGH (0.000765 > 0.000535),0.0007652,53.0232,0.00044136016,16.43031994
STARLINK-11486,2024-254F,1,ECCENTRICITY=HIGH (0.000572 > 0.000535),0.0005722,42.9997,0.0020692,15.7082872
STARLINK-1150,2020-006Z,1,ECCENTRICITY=HIGH (0.000646 > 0.000535),0.00064566,53.0298,0.00075374281,16.37461882
STARLINK-11511,2024-254G,1,ECCENTRICITY=HIGH (0.000551 > 0.000535),0.0005509,43.0005,0.00026148,15.70867757
STARLINK-11532,2025-008K,1,ECCENTRICITY=HIGH (0.001097 > 0.000535),0.0010969,42.9852,0.0019453,16.20457176
STARLINK-1154,2020-012W,1,ECCENTRICITY=HIGH (0.000722 > 0.000535),0.00072241,53.0491,0.0016998135,15.46363054
STARLINK-1158,2020-006N,1,ECCENTRICITY=HIGH (0.000820 > 0.000535),0.0008198,52.9843,0.0021678,16.30609258
STARLINK-11606,2025-075M,1,ECCENTRICITY=HIGH (0.000761 > 0.000535),0.0007613,42.9999,0.0017875,15.71043184
STARLINK-11611,2025-043G,1,ECCENTRICITY=HIGH (0.000553 > 0.000535),0.0005532,42.9935,0.001664,15.70873465
STARLINK-1163,2020-006AB,1,ECCENTRICITY=HIGH (0.000749 > 0.000535),0.0007487,53.0005,0.0014421,16.42723338
STARLINK-11649,2025-107F,1,ECCENTRICITY=HIGH (0.000539 > 0.000535),0.00053944,43.0001,0.0019855566,15.70820506
STARLINK-11687,2025-075H,1,ECCENTRICITY=HIGH (0.001000 > 0.000535),0.0009996,42.9901,0.0011323,15.90318723
STARLINK-1170,2020-006AF,1,ECCENTRICITY=HIGH (0.000906 > 0.000535),0.000906,53.0281,0.00029598,16.4584675
STARLINK-11712,2025-111N,1,ECCENTRICITY=HIGH (0.000661 > 0.000535),0.0006612,42.9987,0.0026631,15.71168032
STARLINK-1174,2020-006AH,1,ECCENTRICITY=HIGH (0.000587 > 0.000535),0.0005868,53.0296,0.00030164,16.46573732
STARLINK-1175,2020-006BF,1,ECCENTRICITY=HIGH (0.001142 > 0.000535),0.0011421,52.9706,0.0021011,16.30956567
STARLINK-1178,2020-006V,1,ECCENTRICITY=HIGH (0.000747 > 0.000535),0.0007466,53.0514,0.0029622,16.22256711
STARLINK-1180,2020-006AJ,1,BSTAR=HIGH (0.005039 > 0.004463),6.84e-05,53.0404,0.0050391,16.21971783
