OBJECT_NAME,NORAD_CAT_ID,INCLINATION,APOAPSIS,PERIAPSIS,BSTAR,iso_score,pca_score,combined_score,anomaly_flag
STARLINK-36447,67425,42.996,483.693,482.3,0.00091474,0.2605446917514676,0.01991512210538799,0.1402299069284278,0
STARLINK-36146,67426,42.9952,483.584,482.357,0.0015755,0.13442865307334675,0.009223199718212893,0.07182592639577982,0
STARLINK-36459,67427,42.9937,483.646,482.226,0.0011645,0.11605152609254404,0.008175302458106335,0.06211341427532519,0
STARLINK-36542,67445,42.9992,484.078,481.852,0.0015954,0.07824840380038574,0.006102682133262652,0.042175542966824194,0
STARLINK-36441,67469,42.9983,483.947,481.985,0.0015798,0.08386543065161037,0.005834966826796447,0.04485019873920341,0
STARLINK-36454,67470,42.9964,483.765,482.447,0.0012223,0.12158734718238684,0.009136552843750798,0.06536195001306883,0
STARLINK-36334,67471,43.0059,485.419,480.389,0.0017056,0.46688912141069555,0.027951331943299643,0.2474202266769976,0
STARLINK-36269,67472,42.9995,484.015,481.921,0.0016525,0.07314862379841901,0.0058089116754961685,0.03947876773695759,0
STARLINK-36408,67473,42.994,484.565,481.526,0.00094451,0.36559864422849697,0.021113065499841453,0.1933558548641692,0
STARLINK-36539,67446,42.9976,485.908,480.165,0.0009736,0.45294801978655136,0.028850425596625855,0.24089922269158862,0
STARLINK-36440,67447,42.9942,483.575,482.366,0.0015706,0.20438920631762697,0.013889699446838849,0.10913945288223291,0
STARLINK-36423,67448,42.9951,483.039,482.89,0.00093088,0.18911322839249073,0.017728535506277256,0.103420881949384,0
STARLINK-36519,67449,42.9998,484.021,481.964,0.0014363,0.23590938385626156,0.017447388440356825,0.1266783861483092,0
STARLINK-36525,67450,42.9988,483.797,481.998,0.0011263,0.08741613688972656,0.007379778740252562,0.04739795781498956,0
STARLINK-36511,67451,42.9947,484.372,481.556,0.0011789,0.3464470568173406,0.019075340245601563,0.1827611985314711,0
STARLINK-36524,67452,42.9933,483.608,482.332,0.0015742,0.1774379186212518,0.011671526868642262,0.09455472274494703,0
STARLINK-36518,67453,42.9988,484.385,481.639,0.00078141,0.08180051103178924,0.007497992964330694,0.04464925199805997,0
STARLINK-36517,67454,42.9968,483.6,482.36,0.00099018,0.3885974472629936,0.023562691414498533,0.20608006933874606,0
STARLINK-36516,67455,42.9979,487.286,478.625,0.0012685,0.5780937340538034,0.04461984063540443,0.3113567873446039,0
STARLINK-36493,67456,42.998,483.773,482.352,0.00076458,0.10810343417333668,0.00936840557708139,0.058735919875209035,0
STARLINK-36529,67457,42.9928,484.147,481.974,0.0013183,0.16550961198288497,0.010444555566740633,0.0879770837748128,0
STARLINK-36528,67458,42.9972,483.799,482.287,0.00049693948,0.09934370883291564,0.00806109750728535,0.0537024031701005,0
STARLINK-36546,67459,42.9991,483.738,482.274,0.0013248,0.08096893486748627,0.0072957888891302634,0.04413236187830827,0
STARLINK-36523,67460,42.9981,483.969,481.973,0.0010724,0.3082162086529732,0.019126965391813702,0.16367158702239346,0
STARLINK-36522,67461,42.9989,483.817,482.374,0.00031566,0.07300885293594067,0.007584834974282531,0.0402968439551116,0
STARLINK-36504,67462,42.9997,483.897,482.101,0.00027278,0.07782751837565884,0.007234936335532113,0.042531227355595475,0
STARLINK-36505,67463,42.9932,483.872,482.033,0.0011526,0.3164628698730453,0.020272095415951232,0.16836748264449825,0
STARLINK-36421,67464,42.999,483.756,482.242,0.0013264,0.0855865721127039,0.007255282163648041,0.04642092713817597,0
STARLINK-36437,67465,42.9924,484.349,481.556,0.001341,0.35736343205788884,0.020247843617850324,0.18880563783786958,0
STARLINK-36520,67466,43.0004,484.833,481.011,0.0014314,0.37977225140675563,0.021016140187849242,0.20039419579730244,0
STARLINK-36425,67467,42.9965,483.868,482.115,0.00093631,0.10253633460601771,0.007666059318060904,0.05510119696203931,0
STARLINK-36414,67468,42.998,483.854,482.237,0.0011985,0.08608632693192456,0.007099777855438758,0.04659305239368166,0
STARLINK-36551,67493,43.0014,483.544,482.196,0.0016551782,0.23592605060521568,0.016176731299265574,0.12605139095224063,0
STARLINK-36544,67517,42.997,483.841,482.157,0.000179859,0.10960766048493241,0.007934104415904718,0.05877088245041856,0
STARLINK-36412,67518,43.0042,484.348,481.572,0.00078338114,0.11443884669178939,0.008214930401200356,0.06132688854649487,0
STARLINK-36415,67519,43.0029,483.83,482.054,0.00061715081,0.2019371936845716,0.014017516756250266,0.10797735522041094,0
STARLINK-36547,67520,43.0003,484.105,481.441,0.0024344062,0.1283525664795529,0.007507645069219075,0.06793010577438599,0
STARLINK-36444,67521,43.0029,484.186,481.707,0.0012346361,0.10088758752310144,0.0071049606607374895,0.05399627409191946,0
STARLINK-36396,67494,42.9972,483.159,482.816,0.00069161511,0.4517543915382866,0.02883208000960369,0.24029323577394515,0
STARLINK-36550,67495,43.0008,484.118,481.768,0.0012590989,0.0947645183201439,0.006995843140470789,0.050880180730307346,0
STARLINK-36534,67496,42.9986,485.619,480.296,0.0012214717,0.5341645100369128,0.028635586593907896,0.2814000483154103,0
STARLINK-36555,67497,43.0001,483.813,482.136,0.001141,0.0853469237293282,0.0073568209813844095,0.0463518723553563,0
STARLINK-36081,67498,42.998,483.416,482.513,0.00093943398,0.18952926215467975,0.013529779372704996,0.10152952076369237,0
STARLINK-36558,67499,43.0019,484.016,481.93,0.00091474452,0.08049178918950106,0.006946926419271668,0.04371935780438636,0
STARLINK-36557,67500,43.0009,483.958,481.817,0.00095721412,0.080418603836341,0.006912125450106125,0.04366536464322356,0
STARLINK-36433,67501,42.9969,483.745,482.177,0.0012696659,0.39664173154085364,0.020427514259532296,0.20853462290019298,0
STARLINK-36554,67502,42.9996,484.044,481.924,0.00091276535,0.08326541317582456,0.006826914532559051,0.04504616385419181,0
STARLINK-36552,67503,43.0001,483.933,481.982,0.0011559878,0.08405300517725678,0.006784001735402409,0.04541850345632959,0
STARLINK-36512,67504,43.0104,485.638,480.321,0.00078256581,0.3385788952871516,0.024502301065486138,0.18154059817631887,0
STARLINK-36545,67505,43.0024,484.478,481.532,0.00062372631,0.12014845182279585,0.00884852901879542,0.06449849042079564,0
STARLINK-36553,67506,43.0051,484.109,481.953,0.00064027,0.10466288926949575,0.007021724375656335,0.05584230682257604,0
STARLINK-36521,67507,43.0033,484.133,481.892,0.00092684,0.09466430731913668,0.006846712284973759,0.05075550980205522,0
STARLINK-36526,67508,43.0034,484.083,481.894,0.0011304152,0.09761728013255468,0.00692298860771885,0.052270134370136764,0
STARLINK-36541,67509,43.0041,484.092,481.865,0.0010027517,0.10060061442227758,0.006900426935406029,0.053750520678841805,0
STARLINK-36549,67510,43.0031,484.12,481.843,0.0011841648,0.09923711108166065,0.006808770797678265,0.05302294093966946,0
STARLINK-36540,67511,43.0036,484.121,481.939,0.0017207,0.10490984003273679,0.006530902164272701,0.055720371098504744,0
STARLINK-36538,67512,43.0027,484.139,481.792,0.0010358123,0.09171476214959665,0.00699684165315856,0.0493558019013776,0
STARLINK-36531,67513,43.0004,484.11,482.022,0.0010972463,0.08148846250438663,0.0068658119175213465,0.04417713721095399,0
STARLINK-36530,67514,42.9996,483.904,482.112,0.0013528404,0.11189119257537003,0.00833962436710647,0.06011540847123825,0
STARLINK-36543,67515,42.9994,483.67,482.196,0.0013606551,0.10139406574353119,0.007805523956476947,0.05459979485000407,0
STARLINK-36537,67516,42.999,483.881,482.186,0.0010083523,0.4399615993145436,0.024422904516749118,0.23219225191564635,0
STARLINK-36587,67532,97.2835,345.682,342.344,0.0013199277,0.6511851296323472,0.056695473870645004,0.3539403017514961,0
STARLINK-36426,67560,97.2841,345.044,343.354,0.002123825,0.6473342242386311,0.07226949326970884,0.35980185875417,0
STARLINK-36417,67533,97.2846,345.724,341.587,0.0025132811,0.8091109068793825,0.08368883175999743,0.44639986931968995,0
STARLINK-36576,67534,97.2879,345.306,342.492,0.0012626394,0.659684726505978,0.056451512472034386,0.3580681194890062,0
STARLINK-36574,67535,97.2848,345.226,343.213,0.0018034958,0.6361086460357894,0.06511622530340568,0.35061243566959754,0
STARLINK-36572,67536,97.2838,345.09,342.473,0.0024831,0.6929561055823816,0.08102808649364705,0.3869920960380143,0
STARLINK-36561,67537,97.2848,345.159,342.873,0.0015756217,0.6811425242606377,0.0618824261630781,0.37151247521185793,0
STARLINK-36397,67538,97.2843,345.195,343.116,0.0015716046,0.614426764053419,0.06058361003102553,0.33750518704222227,0
STARLINK-36573,67539,97.2838,345.297,342.854,0.00089696495,0.6313718151561615,0.052346945986075484,0.3418593805711185,0
STARLINK-36585,67540,97.2855,345.403,343.047,0.0012648568,0.6111821327487308,0.05553656586448807,0.33335934930660943,0
STARLINK-36579,67541,97.2844,345.42,342.293,0.0022961,0.6991666487872589,0.07621433597462156,0.3876904923809402,0
STARLINK-35934,67542,97.2838,345.354,343.034,0.0017448133,0.629219341798335,0.0637965504559519,0.3465079461271435,0
STARLINK-36581,67543,97.2852,344.709,343.127,0.0024293041,0.7249903465134389,0.08132559850574193,0.4031579725095904,0
STARLINK-36565,67544,97.2839,344.95,343.063,0.001005423,0.5652387674185629,0.05182277672073619,0.3085307720696496,0
STARLINK-36583,67545,97.2842,344.924,343.071,0.00094131,0.5625784689982322,0.051207141193903474,0.3068928050960678,0
STARLINK-36580,67546,97.284,345.255,342.932,0.0020740077,0.6516132169217134,0.07081302153713093,0.3612131192294221,0
STARLINK-36584,67547,97.2842,345.004,343.384,0.0018492266,0.6964321776193122,0.06799957159953493,0.3822158746094236,0
STARLINK-36586,67548,97.2842,345.113,343.081,0.0018145,0.6239860327110842,0.06537846351657985,0.344682248113832,0
STARLINK-36564,67549,97.2852,345.473,342.775,0.0022458,0.6679763666031541,0.07450463357021846,0.37124050008668624,0
STARLINK-36563,67550,97.2849,345.524,342.429,0.0014999,0.6809130287066211,0.06023237730135482,0.3705727030039879,0
STARLINK-36566,67551,97.2844,344.919,343.038,0.00092409,0.562974683215359,0.05102109675377728,0.3069978899845682,0
STARLINK-36567,67552,97.2854,345.578,342.781,0.0020891,0.6804095181444414,0.07134788878011536,0.37587870346227836,0
STARLINK-36569,67553,97.2844,345.123,343.269,0.0020411565,0.7377557811278341,0.07309196619722111,0.40542387366252763,0
STARLINK-36395,67554,97.2844,345.068,341.753,0.0031074,0.8355022372411598,0.10043290376933219,0.467967570505246,0
STARLINK-36559,67555,97.286,345.641,342.657,0.0021868,0.6763580353479275,0.07314427495628402,0.3747511551521058,0
STARLINK-36621,67561,97.284,344.724,342.687,0.0021706049,0.6680575539636786,0.07448190797598868,0.3712697309698336,0
STARLINK-36560,67585,97.2837,345.267,342.491,0.0019749,0.6183243569443347,0.06856581354333721,0.343445085243836,0
STARLINK-36398,67562,97.284,345.09,342.81,0.0012213496,0.5878394174087944,0.05537380521184512,0.32160661131031976,0
STARLINK-36403,67563,97.284,344.763,342.414,0.0022681911,0.6882467413542381,0.07698315196604194,0.38261494666014007,0
STARLINK-36593,67564,97.2848,345.171,342.369,0.002097,0.673680789503255,0.07241560306994943,0.37304819628660224,0
STARLINK-35725,67565,97.2852,344.443,343.163,0.0016039359,0.5825207800597622,0.06192765907392279,0.3222242195668425,0
STARLINK-36394,67566,97.2845,344.097,343.254,0.0024239345,0.7354459181196851,0.08327240706557812,0.4093591625926316,0
STARLINK-36352,67567,97.2848,345.074,342.698,0.0014723911,0.6935102205352592,0.061722481581015946,0.37761635105813757,0
STARLINK-36435,67568,97.2841,344.494,343.655,0.00084190106,0.8107787663455772,0.05819420443217816,0.4344864853888777,0
STARLINK-36575,67569,97.2844,345.346,342.341,0.0014719868,0.6092994881494302,0.059347118957712997,0.33432330355357165,0
STARLINK-36562,67570,97.2829,345.04,342.818,0.00095029971,0.5302815411641744,0.05080166948095815,0.29054160532256623,0
STARLINK-36578,67571,97.284,346.372,341.512,0.0016491,0.6769797792844554,0.0639689823455117,0.3704743808149836,0
STARLINK-36350,67572,97.285,344.551,342.938,0.0020071395,0.6004654558882322,0.06977518599766927,0.33512032094295074,0
STARLINK-36588,67573,97.2847,345.394,342.57,0.0013298,0.5954558816394222,0.056613590359866496,0.32603473599964433,0
STARLINK-36594,67574,97.2834,345.325,342.734,0.0010329244,0.7269100447619156,0.057918842365041884,0.3924144435634787,0
STARLINK-36400,67575,97.2849,345.601,341.91,0.0019056,0.6798320501959062,0.06842615974223802,0.3741291049690721,0
STARLINK-36591,67576,97.2844,344.836,343.249,0.0010678693,0.7192370541662183,0.05812095754620527,0.3886790058562118,0
STARLINK-36590,67577,97.2854,345.208,342.456,0.001604,0.5944765023727291,0.061012313349460674,0.3277444078610949,0
STARLINK-36613,67578,97.2849,344.656,342.649,0.0026000859,0.7043387433515225,0.08564359501113214,0.3949911691813273,0
STARLINK-36571,67579,97.2846,346.011,341.668,0.0017231,0.6612690592782755,0.06456802242830328,0.3629185408532894,0
STARLINK-36612,67580,97.2837,344.918,343.224,0.00074920751,0.5243499890414818,0.04907227861523977,0.2867111338283608,0
STARLINK-36632,67581,97.2846,344.951,342.773,0.0015616,0.6076199375899575,0.061306942128597205,0.33446343985927734,0
STARLINK-36609,67582,97.285,345.158,342.472,0.0016626,0.5986584030969754,0.06241845455753486,0.3305384288272551,0
STARLINK-36577,67583,97.2849,344.901,342.563,0.0019759144,0.6677076127212228,0.070000585673217,0.3688540991972199,0
STARLINK-36419,67584,97.2836,345.138,342.971,0.00080036177,0.5189240490266515,0.04918013695637888,0.2840520929915152,0
STARLINK-36641,67589,97.2843,367.388,364.952,-0.019842,0.7661783793693977,0.5478786029316428,0.6570284911505202,1
STARLINK-36597,67613,97.2849,401.602,399.718,-0.0297,0.7978927546935175,0.5079716634977984,0.652932209095658,1
STARLINK-36376,67590,97.2843,364.441,362.401,-0.019034,0.7554272801422252,0.5480153600410819,0.6517213200916535,1
STARLINK-36391,67591,97.2849,374.066,371.782,-0.021802,0.8212151454386225,0.5453061395128673,0.6832606424757449,1
STARLINK-36603,67592,97.2853,350.5,344.617,-0.0032131,0.7337459609948059,0.1306253530886345,0.4321856570417202,0
STARLINK-36634,67593,97.2847,353.158,351.187,-0.016262,0.733240191464206,0.5444286348795606,0.6388344131718833,1
STARLINK-36638,67594,97.2845,400.893,398.911,-0.030024,0.6782653561500036,0.5169962422929881,0.5976307992214959,0
STARLINK-36628,67595,97.2845,374.13,371.877,-0.02172,0.7794903726229833,0.5426548715542647,0.661072622088624,1
STARLINK-36629,67596,97.2847,365.49,363.191,-0.019311,0.7602389648706589,0.54817666543187,0.6542078151512645,1
STARLINK-36384,67597,97.2834,344.651,343.409,0.0007498703,0.5850122734880204,0.05100568197180601,0.3180089777299132,0
STARLINK-36358,67598,97.2843,367.487,365.211,-0.019834,0.773101729540897,0.5465504576199083,0.6598260935804026,1
STARLINK-36582,67599,97.2842,374.586,372.618,-0.021697,0.7238288537787745,0.5378533044592166,0.6308410791189956,1
STARLINK-36640,67600,97.284,343.931,343.276,0.0029891245,0.7199906165362892,0.09563152928145938,0.40781107290887425,0
STARLINK-36635,67601,97.2842,352.232,347.778,-0.0060873,0.8804186135641864,0.22242283436007368,0.55142072396213,0
STARLINK-36631,67602,97.2832,344.473,342.763,0.0027808727,0.6208617026378123,0.08872559826147346,0.35479365044964284,0
STARLINK-36626,67603,97.2842,346.164,341.891,0.0010502384,0.819782054161348,0.06068012627797435,0.44023109021966117,0
STARLINK-36605,67604,97.2854,346.01,341.731,0.0017417755,0.7776662161975239,0.06897380538497158,0.4233200107912477,0
STARLINK-36281,67605,97.2845,386.082,383.687,-0.025555,0.8072216961432032,0.538588354464936,0.6729050253040696,1
STARLINK-35843,67606,97.2849,347.113,340.808,0.0023231,0.7899126553877547,0.07987181895092994,0.43489223716934233,0
STARLINK-36351,67607,97.2838,344.752,343.343,9.8452e-06,0.7157260213292043,0.05110640258366331,0.3834162119564338,0
STARLINK-36411,67608,97.2848,385.149,382.947,-0.024471,0.8189684754437754,0.5238481403449923,0.6714083078943838,1
STARLINK-36312,67609,97.2809,347.949,344.869,-0.0039457,0.6657215058649321,0.15706551066365967,0.4113935082642959,0
STARLINK-36387,67610,97.2843,345.46,342.444,0.0018471,0.6188400491126177,0.06595382386053752,0.3423969364865776,0
STARLINK-36636,67611,97.2845,395.069,393.32,-0.028038,0.7314234830845399,0.5213473837905829,0.6263854334375614,0
STARLINK-36407,67612,97.2832,345.01,343.089,0.00073104724,0.6783678585696207,0.05385450426082453,0.3661111814152226,0
STARLINK-36548,67617,42.9995,392.096,390.693,-0.027474,0.606639594945017,0.5454659143880406,0.5760527546665288,0
STARLINK-36514,67641,43.0,401.062,399.045,-0.030164,0.5113649159621051,0.5330212866676171,0.5221931013148611,0
STARLINK-36556,67642,42.9994,393.621,391.645,-0.027819,0.5579807999614875,0.543006014796479,0.5504934073789833,0
STARLINK-36533,67643,42.9993,391.031,389.756,-0.026554,0.6436548137668335,0.5358399427184314,0.5897473782426325,0
STARLINK-36623,67644,42.9995,383.625,382.023,-0.024476,0.547649712217164,0.5479767351536483,0.5478132236854061,0
STARLINK-36619,67645,42.9995,382.859,381.159,-0.024083,0.5269343094300636,0.5456595558906033,0.5362969326603335,0
STARLINK-36601,67618,42.9999,384.238,382.173,-0.023975,0.5091267018308828,0.5349955720165441,0.5220611369237135,0
STARLINK-36119,67619,42.9998,377.632,376.124,-0.022664,0.602312423151408,0.5521445770791957,0.5772285001153019,0
STARLINK-36607,67620,42.9996,373.496,371.803,-0.021337,0.5219752898035143,0.5531028178464104,0.5375390538249623,0
STARLINK-36615,67621,43.0001,393.571,391.349,-0.027061,0.513885737019646,0.5305808413962974,0.5222332892079717,0
STARLINK-36614,67622,42.9992,368.043,366.275,-0.019887,0.6464909776038268,0.5590717927590654,0.6027813851814461,0
STARLINK-36600,67623,42.9995,385.582,384.184,-0.024768,0.6135176439014763,0.5393828037691402,0.5764502238353082,0
STARLINK-36439,67624,42.999,387.284,385.807,-0.025172,0.6246244007056719,0.5358691004405107,0.5802467505730913,0
STARLINK-36438,67625,42.9992,374.911,373.219,-0.021934,0.6464595306455049,0.5565642856381952,0.6015119081418501,0
STARLINK-36436,67626,42.9997,392.903,390.906,-0.027472,0.527671856546564,0.5417000017357153,0.5346859291411397,0
STARLINK-36502,67627,42.9999,416.041,414.046,-0.00068986,0.31889448591344244,0.019366365314522335,0.1691304256139824,0
STARLINK-36532,67628,42.9998,393.355,391.258,-0.027051,0.49175036877867984,0.5314312877892207,0.5115908282839503,0
STARLINK-36367,67629,42.9993,379.386,377.362,-0.023181,0.5536297979495786,0.5526526500825786,0.5531412240160786,0
STARLINK-36416,67630,42.9993,370.433,368.812,-0.020589,0.6653778550344179,0.55804636748107,0.6117121112577439,0
STARLINK-36527,67631,42.9996,416.063,413.962,-0.0012052,0.43884389386757167,0.026627317915600867,0.23273560589158626,0
STARLINK-36633,67632,42.9994,404.39,402.511,-0.031468,0.588951212368918,0.5319956984641221,0.56047345541652,0
STARLINK-36637,67633,42.9993,371.399,369.559,-0.020895,0.6057576032151266,0.5590372158194551,0.5823974095172908,0
STARLINK-36617,67634,42.9995,415.236,413.043,-0.0094471,0.5478909887017067,0.1437509420184001,0.3458209653600534,0
STARLINK-36627,67635,42.9994,382.952,381.133,-0.02436,0.6547448248329563,0.5511175981436854,0.6029312114883209,0
STARLINK-36624,67636,42.9996,372.309,370.404,-0.02105,0.54852067958739,0.5559303937203126,0.5522255366538513,0
STARLINK-36610,67637,42.9996,368.657,366.794,-0.020073,0.5602184601567418,0.5594503908531435,0.5598344255049427,0
STARLINK-36599,67638,42.9995,402.69,400.411,-0.030459,0.49742846717913825,0.5279352402503255,0.5126818537147318,0
STARLINK-36595,67639,43.0028,384.286,382.177,-0.02471,0.5414824168070017,0.5494261669090358,0.5454542918580187,0
STARLINK-36570,67640,42.9992,375.306,373.269,-0.021903,0.545344182198906,0.5541348214351346,0.5497395018170204,0
STARLINK-36719,67648,97.2845,374.709,372.719,-0.021697,0.7632785368220887,0.5371772332230633,0.650227885022576,1
STARLINK-36616,67672,97.2843,369.667,367.287,-0.020295,0.8258419194435086,0.5424251529753462,0.6841335362094274,1
STARLINK-36342,67649,97.2838,345.332,342.694,0.0016072,0.8197022074844057,0.0668630661381115,0.44328263681125857,0
STARLINK-36703,67650,97.2848,345.399,342.467,0.00086642082,0.57227113055964,0.050410742289847515,0.31134093642474375,0
STARLINK-36696,67651,97.2844,369.523,367.622,-0.020214,0.7302010447664166,0.539556364474907,0.6348787046206618,1
STARLINK-36699,67652,97.2843,344.839,343.015,0.0016536339,0.6374269844610286,0.06339965389978004,0.35041331918040436,0
STARLINK-36694,67653,97.2844,372.247,370.392,-0.020892,0.7282017041599153,0.5358210604245194,0.6320113822922173,1
STARLINK-36620,67654,97.2846,381.273,379.455,-0.023652,0.7598937060203176,0.5323680120856538,0.6461308590529857,1
STARLINK-36720,67655,97.2842,355.558,353.701,-0.016474,0.7292937497235805,0.5323878387754082,0.6308407942494944,1
STARLINK-36688,67656,97.2837,345.911,344.624,-0.0014056816,0.7363549141408019,0.07581817252753356,0.4060865433341677,0
STARLINK-36706,67657,97.2849,386.944,385.042,-0.025517,0.7603800631440898,0.5303975936269526,0.6453888283855211,1
STARLINK-36701,67658,97.2848,391.234,389.107,-0.026088,0.7742321916280293,0.513455830212067,0.6438440109200481,1
STARLINK-36642,67659,97.2846,387.404,385.473,-0.025531,0.7543497295860696,0.5276377056021733,0.6409937175941214,1
STARLINK-36673,67660,97.2844,384.46,382.782,-0.024498,0.732244414283621,0.5269347458113494,0.6295895800474851,1
STARLINK-36674,67661,97.2843,355.943,353.88,-0.016653,0.7788681593767848,0.5355827235248366,0.6572254414508107,1
STARLINK-36700,67662,97.2851,344.633,343.036,0.0017452628,0.6796004371276194,0.06603056265470905,0.37281549989116425,0
STARLINK-36675,67663,97.2837,348.633,346.41,-0.0059387,0.6835190064174045,0.22378974726225434,0.4536543768398294,0
STARLINK-36404,67664,97.2849,398.062,396.013,-0.02852,0.7610593342014935,0.5112176373401591,0.6361384857708263,1
STARLINK-36399,67665,97.2847,373.894,371.918,-0.021549,0.7783005351738794,0.5396825656661073,0.6589915504199934,1
STARLINK-36365,67666,97.2847,371.665,369.599,-0.02084,0.785075112820276,0.5397855954066005,0.6624303541134382,1
STARLINK-36622,67667,97.2847,379.396,377.448,-0.023093,0.7806253416592207,0.5344080655502683,0.6575167036047445,1
STARLINK-36625,67668,97.2844,372.276,370.154,-0.021017,0.8023761010258463,0.5397446067811416,0.671060353903494,1
STARLINK-36639,67669,97.2846,366.905,364.906,-0.019376,0.8213389912844881,0.538779314376669,0.6800591528305786,1
STARLINK-36596,67670,97.2844,386.132,384.098,-0.025226,0.7812289004986605,0.5309712251109887,0.6561000628048246,1
STARLINK-36297,67671,97.2846,354.276,351.621,-0.01622,0.8171311249792207,0.5373727952738764,0.6772519601265485,1
STARLINK-36748,67693,97.2834,344.256,343.336,0.0018243,0.6009714126939886,0.06685753015875036,0.3339144714263695,0
STARLINK-36385,67717,97.286,328.871,326.834,0.0015562,0.8065583079264168,0.0747249004821011,0.44064160420425896,0
STARLINK-36753,67694,97.2832,345.689,341.818,0.0019527,0.6943708305434091,0.06903837302649145,0.38170460178495025,0
STARLINK-36750,67695,97.2836,345.195,343.318,0.00038345,0.6196021501981436,0.04841067432507272,0.33400641226160815,0
STARLINK-36401,67696,97.2844,345.778,341.968,0.0013739,0.6596092467881767,0.05866814042232419,0.3591386936052504,0
STARLINK-36704,67697,97.2843,344.313,343.177,0.0020319,0.7149393254746407,0.07403828494525289,0.3944888052099468,0
STARLINK-36697,67698,97.2833,345.121,343.531,0.00059144,0.6388244271103213,0.05057440288006442,0.34469941499519285,0
STARLINK-36716,67699,97.2842,345.021,342.903,0.00068987,0.5608564994881318,0.04947624633951496,0.30516637291382337,0
STARLINK-36712,67700,97.2842,345.478,342.389,0.0011143,0.6010761030509917,0.053381062107425103,0.3272285825792084,0
STARLINK-36713,67701,97.2838,345.099,342.872,0.0013251,0.6059944192289098,0.05695715169244122,0.3314757854606755,0
STARLINK-36695,67702,97.284,345.802,341.879,0.001638,0.6571256607954582,0.06254839582492544,0.3598370283101918,0
STARLINK-36630,67703,97.284,344.933,342.621,0.0017874,0.6795468733789866,0.06700906025332218,0.3732779668161544,0
STARLINK-36338,67704,97.2842,344.602,343.423,0.00081429,0.7158947433376014,0.056313939341714296,0.3861043413396578,0
STARLINK-36316,67705,97.2828,344.922,342.446,0.0019349,0.6208426106646188,0.06778131130653621,0.3443119609855775,0
STARLINK-36707,67706,97.2843,344.975,342.911,0.0010294,0.6271116944216503,0.05439749523239805,0.34075459482702414,0
STARLINK-36645,67707,97.2845,345.0,342.808,0.0010242,0.6690147389021993,0.05519940839724456,0.36210707364972194,0
STARLINK-36287,67708,97.2837,344.667,342.335,0.0032729,0.7589138592828681,0.10466289864062113,0.43178837896174466,0
STARLINK-36698,67709,97.283,345.456,342.523,0.0016107,0.7143573258646323,0.06529395398920382,0.38982563992691804,0
STARLINK-36344,67710,97.2841,343.916,343.812,0.0017126,0.6956265281973665,0.06717513504596823,0.3814008316216674,0
STARLINK-36687,67711,97.285,333.286,331.011,-0.0055005,0.735628521487187,0.2619583015737682,0.4987934115304776,0
STARLINK-36705,67712,97.2847,344.602,342.992,0.0019287,0.7482090314881561,0.07209805506313408,0.41015354327564507,0
STARLINK-36708,67713,97.2848,420.091,417.993,-0.0015994,0.5143936890098656,0.046953678355167935,0.2806736836825168,0
STARLINK-36702,67714,97.2836,344.986,343.067,0.00081904,0.5232307517906243,0.04941858538133267,0.2863246685859785,0
STARLINK-36718,67715,97.2852,345.016,343.339,9.6398e-05,0.6587244946202507,0.049048031547096756,0.35388626308367377,0
STARLINK-36715,67716,97.2856,330.04,325.429,0.0010733,0.7252531917202757,0.062471840568298555,0.39386251614428713,0
STARLINK-36772,67721,97.2849,448.931,446.546,-0.050735,0.7863106455177988,0.504883990447557,0.6455973179826779,1
STARLINK-36796,67722,97.2845,451.859,449.403,-0.051235,0.7716157018623193,0.49569852437825757,0.6336571131202884,1
STARLINK-36369,67723,97.2856,441.949,439.612,-0.046758,0.7828413224369422,0.5009884777114505,0.6419149000741964,1
STARLINK-36752,67724,97.2849,448.091,445.607,-0.049527,0.7945981175255722,0.4978945404185073,0.6462463289720397,1
STARLINK-36754,67725,97.2849,444.974,442.745,-0.048801,0.7745473346545287,0.5056127771388883,0.6400800558967086,1
STARLINK-36755,67726,97.2846,420.235,417.972,0.0017641533,0.46888122149358463,0.04320553411783449,0.25604337780570957,0
STARLINK-36741,67727,97.2851,439.025,436.929,-0.045789,0.7820653016177391,0.5056419293577605,0.6438536154877499,1
STARLINK-36757,67728,97.2844,444.43,442.121,-0.047752,0.7721950995514724,0.49834255495508206,0.6352688272532772,1
STARLINK-36751,67729,97.2848,444.294,442.007,-0.049193,0.742800002091679,0.5127552769448078,0.6277776395182434,0
STARLINK-36747,67730,97.2846,444.648,442.455,-0.047884,0.7593549384248932,0.498286095743553,0.6288205170842232,1
STARLINK-36315,67731,97.2854,443.2,441.106,-0.047673,0.7484120328894874,0.5031527648649705,0.625782398877229,0
STARLINK-36260,67732,97.285,442.892,440.788,-0.047529,0.6991584110110668,0.5032034707935064,0.6011809409022866,0
STARLINK-36746,67733,97.2846,419.881,418.148,0.0015884,0.4802761728067388,0.04331879651334354,0.26179748466004116,0
STARLINK-36749,67734,97.2847,421.217,416.812,0.0017336007,0.5718924117454101,0.04655274443518182,0.30922257809029596,0
STARLINK-36691,67735,97.2847,441.333,439.408,-0.048053,0.7724112915904322,0.5162056054679289,0.6443084485291806,1
STARLINK-36317,67736,97.2848,441.151,439.128,-0.046735,0.7423818782046395,0.5041558001904581,0.6232688391975488,0
